Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 524346

a	14807016
á	188806
A̰	3814
aa	226949
àa	6934352
a̰a̰l	13349
a̰a̰le	9535
aaram	62935
a̰a̰reya	3814
Aaro̰	9535
Aaron	9535
aaya	129685
Abba	11442
abe	316584
Abel	15257
abeya	5721
Abihud	3814
Abilen	3814
Abiya	11442
Abiyatar	3814
Abiyu	3814
Abraham	350913
acagaɗa	3814
Achim	3814
Adam	51492
Addi	3814
Adi	3814
Admin	7628
Adriya	3814
Afiya	3814
Agabus	7628
Agar	3814
ago	959290
Ago	2418250
Agripa	22885
Agrippa	20978
aham	32421
Ahaz	3814
ajab	493948
ajibaŋ	30514
ajo̰o̰	125871
Ajo̰o̰	331841
Akay	19071
Akaya	19071
Akaykus	3814
Akaz	3814
Akila	11442
Akilas	13349
Akim	3814
al	20978
a̰l	3814
Albatr	5721
albatre	5721
Alekzandr	9535
Alekzandri	7628
Aleluya	7628
a̰leya	3814
Alezandre	13349
Alezandrewus	5721
Alfa	19071
Alfe	9535
aliŋ	3814
alowes	3814
ambi	211692
ame	2267586
a̰me	5505906
ameya	19071
Amfipolis	3814
Amin	55306
Aminadab	7628
amma	2523143
Amminadab	7628
amo	141128
Amon	7628
Amos	7628
an	76285
an̰	17164
anabi	308956
anabi’a	3814
Ananiyas	36235
anda	171642
andaŋ	165920
Andrawus	22885
Andre	22885
Andronikus	3814
angal	24792
anna	61028
an̰n̰a	13349
ano	713269
Antipas	5721
Antipatris	3814
Antiyoch	47678
Antiyokus	38142
anunuwa̰y	3814
anuwa̰y	108706
aŋ	7239494
Apollos	19071
Apolos	19071
Arab	7628
Arabi	3814
aram	3814
Aram	7628
Archib	3814
a̰re	7628
Aretas	3814
a̰reya	5721
Areyopage	3814
Areyopagus	3814
Arfasad	3814
Arimate	15257
Aristark	9535
Aristarkus	9535
arjam	3814
Arkibbus	3814
Arni	7628
Arpakaɗ	3814
Artemas	3814
Artemis	22885
Asa	3814
asagar	406220
asar	15257
a̰se	738062
Aser	3814
Asiya	38142
asiyam	45771
Asos	3814
Assos	3814
ataa	265092
Aten	11442
Atena	11442
avun	198342
aya	108706
Ayne	3814
a̰yya	5721
Azaf	3814
Azer	3814
azi	547348
azizi	9535
Azor	7628
ba	2240886
bá	354727
Bá	385241
Bà	3814
ba̰	55306
ba’a	3814
baa	7628
Baa	47678
Báá	133499
