Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 187968

abad	10640
Abia	15960
Abraham	680966
ada	2569586
Adam	79800
adat	85120
adil	170241
adili	10640
adonan	15960
Aduh	15960
Agabus	10640
agama	1303413
agamanu	10640
Agripa	69160
aheng	53200
Ahengku	10640
ahi	356443
ahilelo	15960
ahli	85120
ajaib	138321
ajar	117041
ajaran	457524
ajaranku	58520
ajaranni	63840
ajarannu	10640
akal	74480
akalku	26600
Akhaya	63840
akhir	10640
AKHIR	10640
akhirni	42560
Akhirni	127681
akibatni	15960
aku	15529239
Akwila	42560
ala	925689
alah	37240
alakatantuluh	85120
alakatantuluhni	15960
alam	74480
alap	26600
Alap	74480
alatalla	10640
Alatalla	15688840
Alatallaku	53200
Alatallanu	42560
Aleksander	31920
Aleksandria	21280
alep	26600
Alfeus	26600
alimangu	26600
alimu	37240
aliran	10640
alun	10640
alut	10640
Alut	10640
amalem	63840
aman	26600
amangan	74480
amas	303243
amba	10640
ambah	383043
Ambah	1494935
ambahku	21280
Ambahku	228762
ambahni	228762
Ambahnu	106401
ambau	1500255
ambauni	63840
ambuan	372403
Amen	133001
ami	191521
amiku	10640
amileh	15960
Amin	15960
Aminadab	10640
amirue	47880
amirueku	15960
amiruenu	26600
ampar	31920
ampat	15960
ampatbalas	15960
ampatung	53200
ampatungni	26600
ampikansing	31920
Ampimulia	10640
ampu	15960
ampun	234082
ampungaran	10640
amulean	42560
amuleanni	15960
amun	5107252
anak	2798348
anakku	319203
anakni	585205
anaknu	15960
Anaknu	15960
anakuta	212802
Ananias	90440
anawang	21280
andini	10640
andinu	10640
Andreas	74480
ane	37240
aneh	26600
ang	31920
angaan	90440
Anggap	10640
anggapleh	15960
anggota	297923
anggotani	10640
anggur	521365
anggurku	10640
anggurni	26600
angka	21280
angkalap	37240
angkarei	21280
angkatan	31920
angneh	74480
Angneh	271322
anipe	69160
anrau	2872829
anrauni	79800
Anrei	26600
anri	14576949
ansaman	15960
antahu	47880
antara	26600
Antiokhia	154281
antuh	10640
anule	10640
ape	15960
Apolos	79800
apui	446884
apuini	10640
ara	154281
Arab	15960
arai	627766
arati	95760
aratini	170241
Areopagus	10640
ari	31920
Arimatea	21280
arinu	10640
Aristarkhus	26600
arit	21280
aritnu	10640
Arkhipus	10640
Artemis	26600
aruai	26600
aruangan	15960
asa	53200
asal	127681
asalku	10640
