Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 192090

abas	145765
Abel	31235
Abia	15617
Abraham	661148
Adam	78088
adil	67676
Agabus	10411
agama	1207767
agaman	124941
Agripa	67676
ah	31235
ahli	67676
aie	20823
Aie	937060
Aim	140559
ain	2441563
aingku	10411
ajar	786089
ajare	41647
akae	911031
akal	67676
akale	10411
akalku	15617
akam	447706
akan	17476183
akang	229059
akangku	567442
Akhaya	62470
akik	20823
aku	13436410
Akwila	41647
alasan	72882
ale	10411
Aleksander	31235
Aleksandria	20823
alem	192618
aliran	10411
aloh	1051590
Alpeus	26029
alun	10411
amak	15617
amake	10411
amakm	26029
aman	15617
amas	296735
ambo	10411
Amen	140559
Aminadab	10411
amon	4846686
ampie	1306679
ampin	791295
ampingku	15617
ampit	20823
ampun	109323
anak	3977302
anake	421677
anakku	197823
anakm	26029
Ananias	88500
ancak	10411
ancaman	15617
andal	20823
andau	2727887
andaue	41647
andie	10411
Andreas	72882
angat	249882
angate	72882
angatku	52058
anggap	10411
Anggap	10411
anggor	546618
anggore	10411
anggota	140559
angka	26029
angkatan	10411
Antiokhia	150970
apik	20823
apise	10411
Apolos	78088
apui	452912
apuie	10411
ara	67676
Arab	15617
arae	213441
aram	10411
Aram	26029
aran	629913
arang	72882
Arangku	10411
are	2675829
Areopagus	15617
arep	1218178
arepe	1322296
arepku	145765
arepm	177000
Arimatea	20823
Aristarkhus	26029
arit	26029
Arkhipus	10411
Artemis	26029
arut	317559
arute	15617
asal	166588
asale	187412
asep	78088
Aser	10411
asi	265500
Asia	104117
asie	10411
Asie	52058
asin	156176
asing	10411
asli	20823
aso	46853
Asos	10411
atawa	2316622
atei	2373887
ateie	728825
ateiku	156176
ateim	83294
Atena	31235
aton	6221042
atoran	348794
auh	3722213
auhe	343588
auhku	72882
auhm	41647
awan	26029
awang	327971
Awas	10411
awau	93706
awi	9115518
awie	249882
Awie	473736
awiku	114529
awim	36441
Awim	36441
ayang	10411
ayat	114529
ayo	15617
Ayo	72882
ayu	15617
ayue	718413
Ayue	2707064
ayum	104117
Ayum	203029
ayun	10411
ayung	150970
ayungku	348794
baagama	20823
baarti	15617
baatoran	10411
babasi	10411
babehat	119735
Babel	52058
babilem	26029
Babilon	10411
babindai	10411
babungo	36441
babusau	67676
babute	286324
badagang	26029
badai	41647
badamai	171794
badarem	15617
badengen	41647
badosa	531001
