Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 391165

a	3637851
aba	148275
Abarayama	452494
abaya	86919
abe	53685
Abele	25564
abere	74137
abï	278654
abiki	7669
abiti	232638
Abïya	5112
Abiyuda	5112
aboro	150831
aboto	7669
abu	79250
abuka	17895
abunda	5112
ace	1252668
aceka	419260
acere	43459
aci	276098
acï	46016
acïnzï	28121
acu	132936
acuru	79250
Adama	71581
ade	46016
adeke	5112
adere	12782
adi	2482328
Adï	5112
Adimina	5112
ado	20451
adoro	12782
adoto	12782
adu	4361330
adü	7669
adudu	10225
adünda	12782
adürü	158500
ae	120153
afa	971457
afaka	23008
afala	43459
afe	138049
afeke	5112
afete	10225
afï	378356
afiti	166170
afo	7669
afu	12782
afü	787391
afüfü	17895
afuru	107371
afüwa	43459
aga	309332
agafa	35790
agaga	20451
agara	48572
agba	319558
agbala	15338
agbe	7669
agbeke	43459
agbene	30677
agbere	17895
agbi	46016
agbo	324671
agbogbofo	7669
agbü	3821916
agbürü	30677
agere	5112
agï	33234
agïrï	171283
Agiripa	86919
ago	181509
agö	76693
Agobo	7669
agu	102258
agü	710697
agüka	66468
aguru	10225
agürü	30677
aguvu	15338
ah	14730356
ai	153387
aï	255646
aïrï	30677
aje	779722
ajï	66468
aka	35790
Akaya	12782
ake	1283345
Akimi	5112
akïna	71581
akine	104815
Ako	23008
akö	155944
akoko	5112
akolo	283767
Akoo	61355
Akooo	25564
akoro	2886250
akötö	28121
akpa	20451
akpaʼda	10225
akpe	388582
akpi	664681
akpo	1308910
akpokpo	5112
akpü	46016
aku	176396
akukuru	43459
akuru	20451
aküwa	1917349
Akuwila	30677
aküya	7669
aküʼda	28121
ala	7669
alafa	5112
alakï	7669
alala	178952
ale	1119732
Alekezanda	15338
Alekezandarïya	7669
alï	189178
aliki	125266
alo	10225
Alofaya	12782
alofo	58798
alügü	726036
amaka	1160635
amala	3655746
amba	841077
Amba	3274832
ambalaʼba	38346
ambata	196847
ambe	5112
ambele	5112
ambü	35790
amemere	17895
amere	1720501
ami	17895
amï	43459
amiki	10225
Amïnadaba	10225
amo	12782
amofo	51129
amoko	46016
amömörö	38346
Amona	5112
amörö	559866
amü	7669
amümürü	20451
amürü	71581
Amüsa	5112
Ana	5112
Ananïya	56242
Anasï	15338
anda	38346
andaʼba	97145
Anderïya	38346
andïrï	15338
andoro	53685
andri	5112
