Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 131805

A	22760
Ä	68282
Aaronpa	37934
Abel	15173
Abelta	22760
abesesga	15173
Abiaspa	15173
abogädu	30347
Abraham	204848
Abrahamga	113804
Abrahammi	15173
Abrahamnam	22760
Abrahampa	273130
Abrahampaga	15173
Abrahampawan	15173
Abrahampis	22760
Abrahampita	30347
Abrahamta	204848
Abrahamtam	22760
Abrahamwan	53108
abrasacurcur	15173
abrasarnin	22760
Acaso	15173
acäsu	30347
Acäsu	515913
Acaya	60695
Acayachö	22760
aceitita	15173
aceitiwan	30347
aceitunas	22760
aceitunaspa	22760
acendädu	37934
acendäduga	15173
acendädum	15173
acendädupa	22760
achachaynin	22760
achag	15173
achay	15173
achaywan	15173
achcug	22760
achcungan	15173
achcurcur	166913
achcuscatsir	30347
achcusquir	220022
achcusquirmi	37934
achcusquirnin	15173
achcuyämänanpag	15173
achcuyänanpag	22760
achcuyänayquipag	30347
achcuyargan	22760
achcuyargantsu	30347
achcuyäshuptiqui	15173
achcuyay	15173
achcuyta	68282
acramanganpita	22760
acramanganta	15173
acramar	22760
acramarnï	45521
acramarnintsic	15173
acramashcantsic	53108
acramashga	53108
acrananpag	15173
acrangä	15173
acrangan	182087
acrangancag	37934
acrangantsu	15173
acrar	15173
acrargan	30347
acrarnin	136565
acrashcä	22760
acrashga	197261
acrashgam	15173
acrashgan	45521
acrashushcanqui	15173
acrasquir	22760
acrasquirmi	15173
acrayangayqui	15173
acrayargan	30347
acrayashcag	15173
acrayäshungayquita	15173
acrayäshushcanqui	60695
actsi	128978
actsichönö	45521
actsichönömi	22760
actsiga	15173
actsignö	15173
actsiman	22760
actsimannö	15173
actsinö	113804
actsinömi	30347
actsita	37934
actsitanö	15173
acu	30347
Acu	37934
acuerdu	98630
acuerduta	22760
acuerdutsu	30347
Acuna	15173
acusagnin	15173
acusar	30347
acusarnin	83456
acusarpis	15173
acusashun	15173
acusayämar	22760
acusayänanpag	37934
acusayanganta	37934
acusayargan	15173
Adán	60695
Adánga	15173
Adánpa	30347
adorag	68282
adoragcuna	37934
adoragnin	30347
adoramaptiquiga	15173
adoranäpag	15173
adoranayquiga	15173
adorar	53108
adorarnin	189674
adorashun	37934
adorayag	22760
adorayan	15173
adorayänan	68282
adorayänanpag	53108
adorayänayquipag	15173
adorayanga	22760
adorayangan	22760
adorayangayquita	15173
