Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 292875

A	34144
Aarón	10243
Aarónye	6828
Abba	6828
Abel	30729
Abías	17072
Abiud	6828
abko	37254801
abkobtä	150234
abkobti	40973
abkokänti	23900
abkokäre	2164746
abkokrä	10243
abkokri	13657
abkotari	20486
abono	6828
abra	170721
Abraham	348271
Abrahambe	37558
Abrahambtä	10243
Abrahamkrä	13657
Abrahamkri	23900
Abrahamkwe	105847
Abrahamye	153649
abtä	802390
Abtä	1662825
abti	676056
Abti	744344
Acaya	17072
Acayabo	6828
Acayate	20486
Acaz	6828
Adán	71702
Adánkwe	10243
Adi	6828
Agabo	6828
Agabokwe	6828
Agar	13657
Agripa	37558
Agripakwe	13657
Agripaye	10243
aibe	1457959
aibebtä	105847
aibebti	61459
aibeye	10243
aingwaree	10243
Aingwaree	88775
aisete	7593683
Aiteeje	10243
akräke	99018
Aku	6828
akwa	10741784
alabastro	10243
Alejandríabo	13657
Alejandro	20486
Aleluya	13657
alfa	10243
Alfeo	20486
amarebti	518992
ame	10243
Amen	99018
Aminadab	13657
amne	16621425
Amón	6828
Amós	10243
Ana	17072
Ananíabtä	6828
Ananíakwe	13657
Ananías	54630
Ananíaye	20486
Anás	23900
Andrés	54630
angele	720443
angelebe	10243
angelebtä	17072
angelekwe	157063
angeletre	129748
angeletrekwe	6828
angeleye	6828
angwane	16867264
anio	6828
Antioquía	37558
Antioquíabo	10243
Antioquíate	61459
Antipas	20486
antlan	10243
Antlan	13657
antlankwe	17072
Apolokri	6828
Apolos	47801
Aquila	30729
Aquim	6828
ara	1403329
arabe	293640
arabebti	27315
Aram	13657
arameo	10243
arameore	6828
arato	7737089
Arfaxad	6828
ari	191207
Arimateabo	10243
Arimateate	6828
arina	47801
arinante	10243
Aristarco	17072
arpa	20486
Asa	6828
aseite	27315
Asiabo	10243
Asiate	81946
Asónte	6828
asufre	10243
asufrebe	13657
Atenabo	6828
Atenas	6828
Atenate	13657
au	775074
Augustokwe	6828
aune	6828
Azor	6828
bä	3045667
Babilonia	30729
Babiloniate	10243
bäin	17072
bäinbare	10243
bäinbtä	6828
bäindre	6828
bäine	64874
bäkäi	6828
Balaam	13657
Balaamkwe	6828
baliente	10243
bämä	44387
bämäkäre	30729
bämän	71702
bämänte	34144
ban	331199
bänän	68288
bänänte	27315
bäne	180964
bankote	10243
Banta	20486
bante	34144
