Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 230428

A	1084937
Aɑi	212647
Aɑlɔn	21698
Abɑ	21698
Abbɑ	13019
Abel	21698
Abiɑ	13019
Abiud	8679
Ablɑɑhɑɑnm	468693
Adɑn	65096
Adi	8679
Admin	8679
Agɑɑbuus	8679
Agɑɑl	13019
Agliipɑ	60756
Ahɑs	8679
Akɑɑyi	47737
Akiilɑɑs	30378
Akiinm	8679
Alɑɑbi	13019
Alɑɑnm	8679
Aleksɑndl	26038
Aleksɑndli	17359
Aleopɑɑj	8679
Alfɑ	13019
Alfɑɑksɑɑt	8679
Alfe	21698
Aliimɑɑte	17359
Aliistɑɑlk	21698
Alkiip	8679
Alni	8679
Altemiis	30378
Amenn	125852
Ami	73775
Amiinɑɑdɑɑb	17359
Amos	8679
Amɔn	8679
Anɑɑniɑs	47737
Andle	56416
Ann	26038
Antiɑɔs	117173
Apuoluos	47737
Asɑɑf	8679
Asii	82455
Asuol	8679
Asuos	8679
Atenn	21698
ɑ	25899630
ɑɑ	494731
ɑɑi	17359
ɑmi	1597028
ɑnkɔlɑ	8679
b	16972763
bɑɑ	3975211
Bɑɑbiilonn	13019
bɑɑk	34718
bɑɑk’b	13019
bɑɑkciɑɔnŋ	8679
bɑɑkl	125852
bɑɑkt	65096
bɑɑkt’ɔ	8679
bɑɑl	4200878
bɑɑl’b	8679
bɑɑl’i	8679
bɑɑl’n	8679
bɑɑl’ɔ	8679
bɑɑl’t	8679
Bɑɑlɑɑbɑɑs	52077
Bɑɑlɑɑnm	13019
Bɑɑlnɑɑbɑɑs	160570
Bɑɑlsɑɑbɑɑs	8679
Bɑɑltelemi	17359
bɑɑlu	160570
bɑɑn	26038
bɑɑn’m	8679
bɑɑn’ɔ	17359
bɑɑnɑ	8679
bɑɑnbɑ	56416
bɑɑnmunŋ	17359
bɑɑt	950405
bɑɑtb	121513
bɑɑtɔ	47737
bɑɑtsuɑ	8679
Bɑbiilonn	39057
bɑfɑɑlɑ	8679
bɑk	30378
bɑkɑ	147551
bɑkl	13019
bɑkn	30378
bɑknt	13019
bɑkt	69436
bɑkt’b	47737
bɑkt’n	8679
bɑktnɔunŋ	473032
bɑlɑ	56416
bɑlbiit	30378
bɑlbiiuk	8679
bɑlbudɑɑl	8679
bɑlbunu	26038
bɑlbuulɑ	34718
bɑlbuulɔ	78115
