Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 158472

a	2694482
A	3123580
aacha	365995
aachajiruna	6310
aachakipo	6310
aachaꞌomo	6310
aachia	69412
aachiaꞌe	12620
aachijaho	6310
aachiji	6310
aachijija	18930
aachikaho	6310
aachiꞌa	44171
aachiꞌijaho	6310
Aae	6310
aahiꞌena	6310
aana	6310
aaꞌe	18930
Aaꞌe	31551
Acha	6310
achiachihiꞌi	6310
achihe	6310
achihiꞌi	6310
achihume	6310
Achimina	6310
Achipasi	12620
Achiꞌa	6310
aea	12620
aepuni	6310
aha	6310
ahaahuna	12620
Ahaahunijina	6310
ahaama	56792
Ahaamajina	6310
ahaamana	12620
ahaame	56792
ahaamuna	6310
ahaarame	6310
Ahaaravujina	6310
ahaavajaho	6310
ahaavakame	6310
ahaavara	12620
Ahaavura	6310
ahaaꞌi	6310
ahaijikujume	6310
ahaijiuvume	6310
ahaja	138825
ahajaꞌe	6310
ahaniha	6310
ahara	18930
aharajume	6310
aharasama	6310
aharasaꞌamaji	6310
aharu	31551
ahasioꞌejuꞌe	6310
ahasiriha	12620
ahasirihuna	18930
ahasirima	44171
ahasirimajaho	6310
ahasirimana	12620
ahasirimauna	6310
ahasirimaꞌe	6310
ahasirime	56792
ahasirimiꞌavajino	6310
ahasirimu	6310
ahasirivara	6310
ahasirivu	6310
ahasirivujaho	12620
ahasirivume	6310
ahasiriꞌamajaho	18930
ahasiriꞌavajino	6310
ahasiriꞌi	6310
ahasiriꞌipisa	6310
ahatumahujara	6310
ahatumahuta	6310
ahauꞌena	6310
ahaꞌavajaho	6310
ahaꞌipisa	6310
ahehunaꞌe	6310
ahejura	6310
ahejure	6310
ahema	290272
ahemana	12620
ahemareje	6310
aheme	246100
ahemoꞌamajaho	12620
aherahuna	6310
aherama	182997
Aheramajina	6310
aheramana	12620
aherame	378615
aheramone	6310
aheravara	12620
aherave	6310
aheraꞌavara	12620
aheraꞌejakúna	6310
aheraꞌi	6310
aheraꞌirono	6310
aherima	12620
aherimana	12620
aherime	12620
aheriꞌi	6310
aheruma	44171
aherume	12620
aheruvara	6310
aheruve	6310
ahesijiꞌi	12620
aheva	6310
ahevara	12620
aheve	12620
ahevume	25241
aheꞌama	6310
aheꞌamana	6310
aheꞌavara	6310
aheꞌiro	6310
ahi	6310
ahia	6310
Ahia	37861
ahija	384926
ahijaꞌe	18930
