Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 138351

a	1423914
ā	1633526
aa	122875
aalta	14455
aapu	79507
Aaran	21683
Aaron	36139
aas	14455
Aas	14455
Aasa	14455
aasak	36139
Aasō	21683
Aatam	115647
Aati	14455
Aawa	14455
acha	36139
Acha	368627
achaan	1004690
acham	57823
achama	28911
āchāmaa	21683
āchāmēēkwaan	43367
āchāmēy	267435
āchāmiin	36139
āchāmook	72279
āchāmoon	28911
āchāmtooy	14455
acheeraak	28911
acheeree	14455
āchēērēy	21683
āchēp	21683
āchēpēy	21683
Āchēpō	57823
āchēpoot	14455
āchēpootēēn	21683
Achiim	14455
Achikana	14455
Āchikānchēē	14455
achirilee	14455
āchirilēē	14455
āchō	151787
āchookuuy	14455
āchoomnyēē	36139
Āchoomnyēē	36139
āchoomnyō	36139
āchoomwoochi	14455
āchōōn	101191
āchōōnchinook	21683
āchōōnēē	28911
āchoonēēch	21683
āchōōnēy	115647
āchu	14455
achuut	28911
āchuutēy	14455
aka	10993776
akaa	115647
akaacham	21683
akaachameech	14455
akaachuul	14455
akaakany	36139
akaakeet	14455
akaaku	14455
akaakungʼuuti	14455
akaamutu	14455
akaamwaa	21683
akaanam	57823
ākāānyōōruuy	14455
akaapa	28911
akaapaateepa	14455
akaapar	14455
akaapka	14455
Akaapkaat	14455
Akaapō	14455
akaaran	36139
akaaroo	72279
akaasaa	28911
akaataakwees	28911
akaatas	21683
akaatay	14455
akaateek	21683
akaateer	57823
akaatuup	43367
Akaaya	86735
akan	36139
akany	65051
akanya	72279
Akanya	332487
ākānyēy	43367
ākānyoonuuy	14455
akar	14455
Akar	14455
akaraam	21683
Akarkaata	21683
akarkee	21683
Akarkee	43367
akarkeey	21683
akarkeeyiit	14455
akarkeeyiitu	14455
akarta	21683
akee	50595
akēē	28911
ākēē	144559
akeecham	28911
ākēēchāmēy	21683
akeekar	21683
akeekeet	50595
ākēēkōōnēēch	21683
akēēkōōniin	14455
ākēēkoonyitēy	14455
ākēēkuurēē	21683
akeelayta	14455
ākēēloosu	21683
ākēēmāngʼiisyō	21683
ākēēmii	28911
ākēēmōkōōnchi	14455
akeemut	14455
akeemwaa	14455
ākēēmwoochi	43367
ākēēmwoortooy	14455
akeenaamtaak	14455
akeenam	21683
ākēēnāmchi	14455
akeengʼam	14455
akeengʼeeta	28911
akēēnkēt	21683
