Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 282597

A.D	21231
AD	56617
Agripa	56617
Agustus	3538
ai	56617
Aikoniyum	28308
aim	35386
ain	14154
Aisaiya	67233
Aisak	84926
Aiseiya	24770
aiwa	7077
aiya	10615
aiyamʉn	3538
aiyasint	3538
aka	7077
Akaikus	3538
Akapas	7077
Akeiya	21231
Akeldama	7077
aket	3538
akil	587408
akilma	10615
Akim	7077
Akipas	3538
akpa	49540
Akuila	24770
akup	2416869
akʉk	38924
akʉkʉn	14154
akʉnʉm	3538
al	56617
aldpa	750184
Aleksanda	24770
Aleksandriya	3538
Aliksendriya	10615
Alpiyas	17693
Alt	3538
aⱡi	3538
aⱡʉm	24770
ama	506020
Amaketon	3538
ambnʉm	10615
ambrung	21231
ambrʉm	28308
ambrʉng	3538
ambulk	530791
ambulkʉn	35386
ambuⱡ	10615
ambuⱡa	201700
ambuⱡana	3538
ambuⱡmba	14154
ambuⱡnga	38924
ambuⱡpa	399862
ambuⱡpʉn	63694
ambuⱡunggila	7077
ambuⱡʉp	3538
amburmin	3538
ambʉⱡangga	3538
ambʉⱡpa	3538
ambʉⱡʉm	10615
ambʉⱡʉngina	7077
ambʉⱡʉp	92003
ambʉm	99081
ambʉmʉl	17693
ambʉnʉmʉl	14154
ambʉrmin	10615
ambʉrmʉn	10615
ametis	3538
Aminarap	7077
Aminatap	7077
Amon	7077
Amor	3538
amp	2908735
Ampipolis	3538
Ampliyatus	3538
amundʉk	3538
amʉndrʉng	3538
amʉndʉm	3538
amʉnmʉn	7077
an	42463
ana	17693
Ana	21231
Ananaiyas	56617
Anas	14154
anda	360938
Andam	53079
andangga	3538
andilnga	3538
andinmin	17693
andinmʉn	3538
Andipas	3538
Andiyok	116774
andkʉⱡ	7077
andkʉn	14154
andnim	3538
andnʉm	3538
andpa	109696
andpʉⱡ	3538
andpʉn	7077
andret	3538
Andronikas	3538
Andru	46001
andrʉm	24770
andrʉmbil	3538
andrʉmbʉⱡ	3538
andrʉn	7077
andrʉng	38924
andrʉnggil	7077
anduⱡnga	14154
andurmin	31847
andurmʉn	3538
andʉk	176930
andʉⱡʉmba	3538
andʉmba	7077
andʉp	60156
andʉrmin	10615
andʉrmʉn	35386
ang	28308
anga	10615
angga	3538
angge	477712
anggelo	888190
anggila	3538
anggilik	123851
anggilikʉⱡ	7077
anggilinga	17693
