Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 157975

a	208893
A	348156
Aarón	44310
Abel	37980
Abías	18990
Abiud	12660
abogado	12660
abono	12660
Abraham	727963
Acaya	50640
Acaz	12660
áccha̱lh	31650
accha̱ma	31650
acchá̱n	25320
acchá̱nilh	12660
accha̱ni̱t	139262
aceite	44310
a̱cha̱tujún	12660
a̱cha̱tum	69631
aclapu̱lá	18990
acs	462098
actanu̱ma	18990
actzu	202563
actzú	759613
actzu̱	82291
acuilí	12660
acxcatzí	18990
acxcátzi̱lh	145592
acxcatzi̱ya	12660
acxcatzi̱yá̱tit	25320
acxcatzi̱yá̱u	12660
acxila	151922
acxilá̱tit	177243
acxilá̱u	113942
acxilhá̱u	12660
acxilhcán	31650
acxilhlacachá̱n	25320
acxilhlacacha̱ná̱u	56971
acxilhlacachini̱tán	18990
acxilhlacachipiná̱tit	44310
acxilhlacachipini̱tántit	18990
ácxilhli	341826
acxilhmá̱n	25320
acxilhma̱náu	12660
acxílhmi̱lh	12660
acxilhni̱t	56971
acxilhni̱ta	44310
acxilhni̱tántit	82291
acxilhni̱táu	18990
acxilhpa̱nántit	31650
acxílhpa̱t	12660
acxilhputún	25320
acxilhputuna	12660
acxilhputuná̱tit	12660
acxílhtit	18990
acxni	11172653
acxnicú	44310
acxtum	803924
acxtumatiyá	25320
Adán	120272
Adi	12660
Agabo	25320
Agar	18990
Agripa	94951
Ah	25320
Ahuata	12660
a̱huata	265864
a̱huatiyá	75961
a̱íta̱t	44310
akahuá̱nalh	18990
akapu̱lá	25320
akapún	50640
akapú̱n	2380123
akapu̱n	18990
akasnapankán	12660
akastacyá̱hualh	18990
akastum	18990
akatum	101281
akatunu	120272
akatuyún	31650
akatuyuná̱tit	18990
akatuyuná̱u	12660
akcá̱u	63301
akchakxa	18990
akcha̱xán	37980
akchihui̱nán	31650
akchihui̱naní̱n	25320
akchipako̱lh	12660
akchípalh	12660
akchipánilh	18990
akchipaya	12660
akcu̱tuy	196233
akcu̱tzayán	12660
aklhchú	37980
aklhchu̱	12660
aklhu̱hua	18990
aklhu̱huá̱tnalh	18990
aklhu̱hua̱tnampa̱nántit	12660
aklhu̱hua̱tnán	31650
aklhu̱hua̱tnaná̱tit	18990
aklhu̱hua̱tnántit	18990
akli̱t	18990
akmúnulh	25320
akpáklha̱t	37980
akpún	18990
akpú̱n	12660
