Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 218475

a	27463
A	68657
aben	1753060
abet	27463
abi	9154
Abia	13731
abilir	9154
Abilir	9154
abilit	36617
abir	96120
abiye	18308
Abraham	411946
Abrahamen	109852
abug	160201
abuk	18308
abul	54926
abunggalem	50349
abuwaben	9154
abuwap	41194
Adam	41194
Adamen	9154
Adi	9154
Admin	9154
ag	45771
Agabus	9154
Agripa	68657
aha	393637
ahako	9154
ahale	36617
ahaloho	41194
ahalohowen	9154
ahaluwe	407369
ahama	141892
ahamu	45771
ahan	9154
ahandi	9154
ahandip	128161
ahanuk	9154
ahap	146469
ahasa	45771
ahayon	18308
ahe	91543
aheg	22885
ahele	13731
ahen	187664
ahenma	13731
aherabul	18308
ahi	32040
ahik	77812
ahikal	9154
ahime	155624
ahiyeg	219704
ahiyehap	22885
aho	13731
aholani	9154
ahongge	27463
ahuhe	36617
ahum	338711
ahummu	192241
ahummuwen	9154
ahun	3176564
ahunap	9154
ahunen	192241
ak	228859
Akhaya	54926
akol	151047
akolen	59503
Akwila	27463
al	27463
ala	13731
ale	32040
Aleksander	22885
Aleksandria	9154
Aleksandrian	9154
alele	64080
alem	2476255
alemet	41194
alep	119006
alepma	22885
Alfeus	22885
aliliyangge	64080
alindik	18308
alinglongangge	9154
alit	27463
aliyek	119006
Allah	9538848
Allahn	6151733
alma	141892
alog	45771
along	13731
alonggen	9154
alpal	18308
altap	13731
aluke	77812
alukema	357020
alukeman	41194
alunggu	13731
Alunggu	13731
aluwar	22885
aluwat	59503
am	1331960
amag	828470
ambeg	3377960
ambehen	361597
amben	201396
ambi	494335
ambilahap	169355
ambilan	9154
ambilik	109852
ambilikanggen	9154
ambilikmu	41194
ambilikmuwen	13731
ambimu	22885
ambingga	22885
ambinggong	9154
ambiyang	50349
ambiyangen	9154
ambiyangma	27463
ambiyeg	1107678
ambohom	137315
ambol	109852
ambolma	123583
ambolmayap	68657
ambong	64080
ambulpul	192241
ambut	13731
amek	59503
amep	169355
amigmu	9154
amin	302094
Aminadab	13731
aminggin	9154
amingmingangge	929168
amingminganggeyen	13731
amiyek	22885
amloho	1125986
amlohoki	22885
amlohowen	27463
Amlohowen	50349
Amos	9154
amu	352443
amuhuben	64080
amuhubon	36617
amuhuk	141892
amuhuken	13731
amuhukmu	9154
amuhukon	22885
amuhukteg	27463
amuhup	727772
