Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 174626

aba	11453
abad	11453
abadi	28632
abau	17179
Abba	11453
Abia	11453
abis	80171
Abraham	670003
abu	11453
acun	17179
Adam	80171
adat	108803
ade	7135249
adea	166069
adeba	4953443
adene	22906
adep	1105219
adepku	17179
adepnu	22906
adonan	22906
Adreas	22906
Aduh	17179
Agabus	11453
agai	114530
agamo	1437357
agamonu	11453
agok	22906
Agripa	80171
agung	97350
agungne	11453
ahli	68718
aib	11453
ajaib	154616
ajaran	761627
ajarannu	17179
ajua	97350
ajuaba	11453
akal	11453
akan	11453
akea	34359
akeanu	11453
Akhaya	62991
akher	11453
Akherne	74444
akhir	85897
akhirne	143163
akibatne	28632
ako	22906
Akwila	40085
alam	80171
alasan	108803
alat	80171
alau	17179
aleak	68718
Aleksander	28632
Aleksandria	22906
Alfeus	28632
aliran	34359
Alkitab	22906
Allah	14470926
Allah'o	34359
Allahba	28632
Allahku	28632
Allahnu	45812
amal	11453
aman	28632
ambea	17179
ambing	17179
amen	5589087
Amin	160342
Aminadab	11453
an	446668
Ananias	97350
Andreas	68718
anggap	17179
Anggapba	11453
anggep	11453
anggepba	17179
anggota	715815
anggotane	11453
anggur	538293
anggur'o	51538
anggurne	22906
angin	34359
angkasa	17179
anne	131710
anok	4781647
anok'o	160342
anokku	166069
anokne	320685
anoknu	97350
antaro	1517528
antarone	108803
antaronu	40085
Antiokhia	108803
anugerah	114530
anugrah	91624
api	2090181
Apolos	62991
apun	62991
apung	11453
ara	120257
ara'o	11453
Arab	17179
arah	45812
Areopagus	17179
Arimatea	22906
Aristarkhus	22906
Arkhipus	11453
aroma	11453
Artemis	34359
arus	292052
arusba	11453
asa	51538
asai	85897
asaine	11453
asal	125983
asalne	229060
asea	263420
aseane	45812
asenne	11453
asep	80171
Asia	114530
asing	120257
asli	40085
Asos	11453
asuaknu	17179
Asyer	11453
atau	2124540
atei	2135993
ateiba	57265
ateiku	91624
ateine	286326
ateinu	280599
ateite	11453
Atena	28632
atep	34359
ati	624191
aturan	40085
aturanne	11453
au	57265
Au	171795
aus	45812
awak	11453
awei	7203967
awei'o	767354
awei'oba	80171
Awei'oba	143163
aweiipe	17179
aweine	17179
aweio	11453
aweipe	40085
aweiyo	40085
awit	45812
awok	778807
awokku	40085
awokne	148889
awoknu	148889
awokte	22906
ayat	131710
ayok	544019
