Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 314075

a	2368860
Aan	12735
Aarón	19103
Abel	19103
Abías	9551
Abiud	6367
abono	6367
Abraham	433017
Acaya	44575
Adán	47759
Adi	6367
Agabo	9551
Agar	6367
Agripa	63679
Alejandría	12735
Aleluya	12735
Alfeu	15919
Amén	136909
amigu	25471
amigui	9551
Aminadab	12735
Amón	6367
Amós	6367
Ana	6367
Ananía	63679
Anás	12735
andaya	98702
andivi	1092095
André	44575
anima	1002945
animai	57311
animaun	41391
antea	219692
Antioquía	92334
Apolo	41391
Aquila	25471
Aquim	6367
Arabia	9551
Aram	12735
Areópago	9551
Arfaxad	6367
Arimatea	12735
Aristarcu	15919
arpa	12735
Arquipu	6367
Artemisa	19103
Asa	6367
Aser	6367
Asia	66863
Asón	6367
Atalia	6367
Atenas	25471
Azor	6367
azufre	22287
Babilonia	44575
Balaam	9551
Barjesuu	6367
Barrabás	44575
Barsabás	6367
Beelzebú	19103
Belén	35023
Benjamín	12735
Berea	15919
Berenice	9551
Bernabé	136909
Betania	44575
Betfagé	9551
Betsaida	22287
Bitinia	6367
Blastu	9551
Booz	12735
bronce	12735
burru	54127
Caifás	35023
Caín	9551
Cainán	12735
camellu	6367
Caná	15919
Canaán	9551
Capadocia	6367
Capernaum	54127
capitán	124174
carreta	15919
carta	35023
cebada	9551
Cencrea	6367
César	50943
Cesarea	73230
cete	38207
cha	5151635
cha'a	7393138
chà'a	964737
chä'a	9551
chā'a	1620632
cha'an	47759
chà'an	54127
chā'an	197405
chā'án	6367
cha'ani	44575
cha'i	181485
chà'i	136909
chā'i	73230
chā'in	25471
chà'mi	9551
chà'nda	1448698
chā'nda	111438
chà'ndai	19103
chà'ndán	15919
chà'ndaun	12735
chà'ni	175117
chā'ni	171933
chā'nian	6367
cha'nu	321579
chà'nu	38207
chā'nu	47759
cha'nuan	9551
cha'un	108254
chà'un	22287
chā'un	85966
chaa	831011
chàa	133726
chāa	1053888
chachi	9551
chàchi	394810
chàchi̱	6367
chāchi	130542
chàcho	28655
chai	54127
chài	9551
chāi	15919
chājaka'nu	6367
chājati'vi	6367
chājatu'va	6367
chājayatian	9551
chajāyatin	6367
chājayatin	130542
chāka	35023
chāka'an	44575
chākanita'an	6367
chākatitu'an	6367
chākatitu'in	9551
chàkatitu'un	12735
chākatitu'un	44575
chàki'in	6367
