Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 310229

a'a	96702
a'i	29010
abba	6446
Abia	9670
abo	48351
Abraham	425492
abu	35457
Adam	48351
addha	12893
addhu	6446
addu	58021
ade	1573031
adhe	6446
adho	4280708
ado	16117
adu	35457
ae	2610974
aga	6446
Agabus	6446
aggha	9670
aggo	712376
aggu	599557
ago	267544
Agripa	41904
Ah	6446
ahhi	12893
ahhu	9670
ai	1050836
aigama	841313
ajha	486737
ajhe	96702
ajhu	470620
ajjhi	70915
Akhaya	38681
akke	83809
akki	9670
Akwila	25787
ala	109596
ale	12893
Aleksander	19340
Aleksandria	12893
Alfeus	16117
ali	9670
alla	4032505
alle	1643946
alo	6446
alu	58021
ama	741387
Ama	1834128
ame	238533
ami	473843
Amin	87032
amma	25787
ammi	9670
ammu	2543282
amo	35457
Amu	6446
an	19340
ana	4380634
Ananias	61245
Andreas	38681
ane	512524
anga	470620
ange	6446
ani	12893
anna	70915
anne	464173
anni	2414345
annu	854207
Antiokhia	83809
Antiokia	12893
anyo	6446
apa	947687
Apolos	58021
appa	280437
appi	235310
appu	286884
ara	6446
Arab	9670
are	6446
Areopagus	9670
ari	96702
Arimatea	12893
Aristarkhus	6446
Aristarkus	9670
arre	16117
arri	6446
arru	16117
Artemis	16117
aru	41904
Asia	64468
Asos	6446
Asyer	6446
ata	16117
Atena	19340
atta	58021
atte	16117
attu	9670
au	4493454
awe	3855216
awi	12893
awu	41904
ba	9670
Babel	35457
bahha	12893
bahhe	6446
baiduri	16117
bali	41904
balla	215969
ballo	25787
ballu	22563
banga	157947
banni	99926
banyaki	6446
Barabas	38681
Barnabas	148277
baro	38681
Barsabas	6446
bata	6446
bato	9670
bba'i	206299
bbahha	16117
bbahhe	12893
bbhahhe	6446
bbhahhi	9670
bbhahi	6446
bbharra	9670
bebu	22563
Beelzebul	19340
bela	54798
Beliam	9670
benga	9670
Benyamin	12893
Berea	29010
Bernike	9670
Bertolomeus	9670
Betania	38681
Betfage	9670
Betlehem	32234
Betsaida	19340
bha'u	6446
bhaba	9670
bhabbha	6446
bhabha	6446
bhada	406151
bhaddo	306225
bhaddu	183735
bhage	32234
bhagi	177288
bhagu	12893
bhaha	6446
bhahhi	12893
bhahhu	19340
bhai	16117
bhaja	35457
bhajhu	70915
bhajo	6446
bhakka	99926
bhala	6446
bhale	2814050
bhali	12893
