Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 602810

a	13312652
á	17363680
Aa	3317
aá	124417
Aaran	3317
Aarɔn	8294
aawo	8294
Aawo	56402
abam	9251671
Abaraham	185796
Abel	6635
Abɛlɩ	6635
Abidu	6635
Abijah	6635
Abɩa	6635
Abraham	180819
Achim	3317
Achipu	3317
Adam	18247
Adama	24883
Adi	6635
Adimina	3317
Adɩmɩnɩ	3317
Afazada	3317
Agaarɩ	6635
Agabu	3317
Agabusi	3317
Agiripa	19906
Agripa	19906
Ahaz	3317
Akaya	19906
Akayi	19906
Akimi	3317
Akoniam	9953
Akɔgɔ	3317
Akwila	23224
Alafayu	8294
Aleluya	13271
Alɛsandrɩ	14930
Alɛzanda	8294
Alɛzandaria	6635
Alɩfɩ	8294
Amin	44790
Amina	44790
Aminadabi	6635
Amɩnadabɩ	6635
amo	4804167
Amon	3317
Amos	3317
Amɔn	3317
Amɔsɩ	3317
amʋ	3377515
Ana	3317
Anania	23224
Ananiya	21565
Anas	6635
Andre	21565
Anduru	23224
Annɩ	9953
Anosa	3317
Antioka	38154
Antɩɔsɩ	38154
Apolo	18247
Apolɔsɩ	18247
Ara	3317
Arabi	4976
Arabia	4976
Aram	6635
Arani	3317
Arasitu	4976
Arawu	3317
Arɛpaga	4976
Arimatea	6635
Arimatɩ	6635
Arisaka	8294
Arisarɩkɩ	6635
Arisipi	3317
Arɩfasadɩ	3317
Arɩpaazɩ	4976
Arnɩ	3317
Aron	6635
Asaf	3317
Asasɩ	3317
asawɛ	8294
Asera	3317
Asɛɛrɩ	3317
Asia	31519
Asosa	4976
Asɔsɩ	4976
Atamisa	8294
Atena	9953
Atɛɛnɩ	9953
Atɩmisi	9953
Atɔgebabaŋa	44790
awa	29860
awo	8294
Awo	24883
aye	3317
Aye	43131
Ayinea	4976
Aza	3317
Azi	29860
Azora	3317
Azori	3317
ba	48249033
bá	2299231
baá	237222
baane	4976
baanɩ	6635
baara	126076
baare	91239
baarɩ	137688
baaro	38154
baarʋ	53084
Baba	9953
babam	24883
babea	18247
babɛ	3317
Babilon	19906
Babilɔnɩ	18247
badaara	597203
badon	33177
badonnǝ	340073
badoŋ	3317
badwonna	351686
badwoŋ	53084
badwoŋi	26542
badwoŋo	8294
baga	18247
bage	43131
bagem	3317
bagɩ	49766
bakala	4976
bakeira	19906
bakeiri	4976
bakwɛ	6635
