Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 144519

a'i	8386440
a'i'ccu	297538
a'i'fa	96873
a'i'fambi	20758
a'i'fasi	20758
a'i'qque	152229
a'i'su	34597
a'i'ye	89953
a'ia'ca'on	20758
a'ia'caen	83034
a'ija	2290356
a'ima	2726285
a'ima'qque	48436
a'imajan	27678
a'imbe	89953
a'imbi	48436
a'imbipa	62275
a'ine	193746
a'inga	705789
a'ipa	69195
a'isi	27678
a'ita	117631
a'ive	934133
a'iveyi	13839
a'iyi	41517
a'iyi'qque	27678
a'ta	3231409
a'ta'nijan	20758
a'ta'qque	48436
a'ta'su	13839
a'taja	20758
a'tama	34597
a'tane	20758
a'tangae	214504
a'taningae	41517
a'taqquia'caen	27678
a'tasi	117631
a'tatsse	352894
a'tatssia	69195
a'tatssia'ma	27678
a'tatssia've	117631
a'tatssia'ye	13839
a'tatssiai'ccu	27678
a'tatssiaja	13839
a'tatssianga	48436
a'tatssiani	89953
a'tatssimbi	20758
a'tave	103792
a'tayi	20758
a'tie'ninda	27678
a'tiemba	27678
a'tiembe'yi	13839
a'tien	34597
a'tien'da	20758
a'tien'fa	13839
a'tien'faya	13839
a'tieña	69195
a'tieña'bi	13839
a'tieñe	13839
a'tu	62275
a'tu'cho	27678
a'tu'choja	20758
a'tu'chota	13839
a'tu'fa	76114
a'tu'fasi	13839
a'tuja	13839
a'tumbi'choa	13839
a'tupa	103792
a'tutsse	325216
a'tutsseyi	13839
a'tuya'choja	13839
a'tuye	69195
Aarón	13839
Aarón'cambipa	27678
Aarónma	27678
Abel	27678
Abelja	13839
Abelma	20758
Abías	13839
Abiasundeccu	13839
Abraham	387492
Abraham'qque	20758
Abrahami'ccu	27678
Abrahamjan	207585
Abrahamma	83034
Abrahamne	20758
Abrahamnga	124551
Acaya	48436
Adán	62275
Adánjan	27678
afa	975650
afa'a	13839
afa'a'qque	27678
afa'cho	62275
afa'choi'ccu	27678
afa'choja	34597
afa'choma	214504
afa'chomajan	13839
afa'chombi	13839
afa'chone	20758
afa'chota	20758
afa'choveyi	13839
afa'fa	747306
afa'faja	200665
afa'fajama	76114
afa'fambi	117631
afa'fasi	55356
afa'faya	276780
afa'faya'bi	27678
afa'faya'cho	103792
afa'faye	117631
afa'je	387492
afa'je'cho	83034
afa'je'cho'qque	13839
afa'je'choja	55356
afa'je'choma	96873
