Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 144690

a	13822
a'a	34556
a'ama	131315
a'ati	103669
a'u	13822
Aarón	34556
abaesa	41467
abaibibo	27645
abaityux	96758
abaka	200428
abakaityo	13822
abakatɨ	55290
abapa	76024
abareo	20733
abareoka	34556
abarukityaiki	13822
abasikia	290275
abaxɨpeku	497615
abaxɨpekuki	393945
Abbá	13822
abe	1002142
abebeka	13822
abeka	13822
abekatato	13822
abekatɨ	48379
Abel	41467
abetɨ	34556
abetyo	110581
abeu	290275
abeuki	34556
Abías	20733
Abiki	20733
Abikityo	13822
Abiud	13822
abɨrikia	55290
abɨrikiatɨ	13822
abo	200428
aboi	2356762
aboiyapatoe	103669
aboma	2211624
abomainki	48379
abomaintyo	96758
Abomaintyo	131315
abomantai	13822
Abraham	691132
abubatio	20733
aburaboi	117492
Aburaño	27645
aburapoboibo	55290
aburapoi	55290
aburasoi	34556
Aburasoi	82935
Aburasoityo	41467
aburatokikia	13822
Acaya	76024
aceite	76024
achampienkama	27645
achampienkati	27645
achati	13822
ache	55290
achema	41467
achepekɨ	138226
achesoi	27645
achesoikia	13822
achesoiti	27645
acheti	69113
achɨkoboibokɨ	20733
Adán	82935
Adí	13822
Admín	13822
aemo	2114866
aemoantoe	103669
aenso	20733
aesa	34556
aesakɨ	76024
Agabo	13822
Agar	13822
Agripa	96758
aibibokɨ	13822
aibiboti	41467
aibio	13822
aichabauti	13822
aichepesɨnati	13822
aicheta	13822
aiki	20733
aikia	76024
aikiaɨbu	89847
aikiaɨburuma	13822
aikiaɨburumati	34556
aikiaɨburuti	48379
Aikiaɨbusɨ	27645
aikiaɨbuti	131315
aikiama	48379
aikiampeti	13822
aikianamati	82935
aikianati	55290
aikianiontiño	13822
aikianɨ	34556
aikianti	110581
aikiantityo	20733
aikiasti	27645
aikiata	20733
aikimia	13822
aikiti	55290
aikitiatoe	13822
aikɨmɨnakama	13822
aikɨpukañɨ	13822
aikɨpuruma	20733
aikɨpurumati	34556
aikɨpuruñɨ	152049
aikɨpuruti	152049
aikɨpurutiñɨ	89847
Aikɨpusuma	27645
aikoko	13822
aikokokañɨ	34556
aikokokati	20733
aikokoma	158960
aikokoromañɨ	13822
aikokoromati	124403
aikokoromatityo	13822
aikokoroti	27645
aikokota	82935
aikokoti	20733
aikoñoko	13822
aikoñokoma	13822
aikoñokonio	13822
