Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 723333

a	16589
Abduolaye	4147
AFP	6912
Africa	17972
African	9677
AIDS	27649
AMISOM	12442
Amissa	5529
Amnesty	9677
ANC	17972
ANCን	4147
and	33179
Art	4147
Assembly	4147
Atmospheric	5529
Award	5529
B1	4147
B2	4147
background	6912
BBC	8294
BBG	4147
Biodieselን	4147
birthday	4147
Board	5529
Booth	4147
Broadcasting	5529
Burundi	9677
Bush	6912
CBS	4147
CECAFA	12442
Center	5529
Child	4147
Children	4147
Christine	4147
CIA	17972
color	8294
Committee	4147
communication	4147
Congress	4147
Council	4147
CPJ	52534
D	4147
Daily	4147
Day	8294
Delta	6912
Democracy	4147
Desert	4147
Dieye	4147
DRC	4147
DVD	5529
E	4147
EITI	5529
Eriam	4147
Eritrean	4147
Ethanolን	4147
Ethiopian	4147
Europcar	4147
Eutelsat	4147
EYES	6912
F	4147
FAO	5529
FBI	38709
Fellow	8294
Fellowship	4147
flips	4147
flower	4147
foot	4147
for	19354
Forum	4147
Foundation	4147
Freedom	11059
FREEDOM	5529
G	13824
General	4147
George	6912
Global	5529
Globe	6912
Golden	6912
GPS	5529
grand	5529
Group	4147
GTP	6912
Guinness	4147
H.R	4147
Hands	4147
Healing	4147
HIV	35944
House	4147
Human	48387
I	9677
ICC	59447
ICG	22119
ICRC	19354
III	5529
IMF	30414
IMFን	6912
in	30414
Information	4147
Institute	6912
International	22119
IOM	48387
IP	5529
ISIL	11059
ISIS	8294
Joy	4147
juggling	4147
jury	4147
Kentucky	5529
Kitchen	6912
La	5529
Lab	6912
language	5529
Laptop	4147
Law	4147
ldquo	38709
Lefort	4147
LRA	26267
lsqu	8294
lsquo	120276
Management	5529
Mandela	11059
Medical	5529
Migranti	4147
Miriam's	6912
Mirragi	4147
MISCA	4147
MIT	5529
MP3	4147
Mr	5529
mso	5529
MTN	5529
Nabon	4147
NASA	5529
Nation	4147
National	5529
Nations	4147
NATO	4147
NBC	5529
nbs	22119
nbsp	511520
Nevsun	5529
New	4147
News	8294
NSA	4147
NTC	6912
Nyamanhindi	4147
Obama	4147
Obang	6912
OCHA	4147
of	53917
Olum	6912
Omod	6912
on	13824
ONLF	11059
OPDO	4147
Origin	5529
Over	5529
Part	8294
Paul	4147
PBS	4147
Pearl	4147
Pennsylvania	4147
Peter	6912
PhD	4147
PKK	4147
Polarization	4147
