Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 287639

a	650120
Aaroon	17382
Abel	24336
Abiia	13906
Abiud	6953
Abrahaam	413713
Abraham	45195
Acaya	41718
Acaz	6953
aceite	34765
Adaan	52148
Adi	6953
Agabo	13906
Agar	10429
Agripa	66055
Alejandriia	10429
Alfeo	17382
altar	48672
amigu	205118
Aminadab	13906
Amoo	6953
Amoon	6953
an	20859
Anaa	13906
Ananiia	69531
andaya	24336
andivi	1004731
anima	2012939
anime	69531
Antioquiia	100820
Apolo	52148
Aquila	24336
Aquim	6953
Arabia	10429
Aram	13906
Areopago	6953
Arfaxad	6953
Arimatea	13906
Aristarco	20859
Arquipo	6953
Asa	6953
Aser	6953
Asia	76484
ata	10429
Atena	20859
atu	20859
Atu	337228
Azor	6953
Azoto	6953
azufre	10429
Babilonia	34765
Balaam	10429
Barabaa	45195
Barsabaa	6953
Bartolomee	10429
bastu	6953
Beelzebuu	24336
Beleen	34765
Benjamiin	13906
Berea	24336
Berenice	10429
Bernabee	125156
Betania	38242
Betfagee	10429
Betsaida	24336
Bitinia	6953
Blasto	6953
Booz	13906
burru	6953
buru	48672
ca	3667791
caa	827426
caan	17382
caca	69531
cachi	684886
cachin	166875
cacu	521487
cadena	45195
cahan	5475613
cahin	236407
cahmi	17382
cahnda	41718
cahni	597971
cahnu	1960791
cahun	132110
cahvi	24336
Caifaa	31289
Caiin	6953
Cainaan	13906
camasandu	13906
camellu	17382
can	11827325
cana	747464
Canaa	13906
Canaan	13906
candaa	17382
candileru	34765
cane	6953
cani	973442
canihin	194688
canihun	10429
canoa	10429
capa	10429
Capadocia	6953
Capernaum	59101
capitaan	55625
caqui	17382
careta	20859
carga	13906
casi	146016
casitu	6953
cata	17382
cateni	31289
cati	22820271
catin	13906
cava	52148
caya	31289
cayu	305939
Ceesar	13906
Cefa	6953
cena	6953
Cencrea	10429
Cesar	66055
Cesarea	66055
ch	10429
cha	30204527
chaa	636214
chacan	1314147
Chacan	4766391
chacava	24336
chachi	545823
chacoi	76484
chacoo	1289811
chacoso	135586
chacu	86914
chacuaa	24336
chacuhun	48672
chacuinda	212071
chacuindi	73008
chacuiñi	34765
chacuita	45195
chacuituvi	6953
chacunaan	10429
chacunami	6953
chacunani	10429
chacunda	166875
chacundaca	38242
chacundasi	13906
chacunde	6953
chacundichi	10429
chacundichin	41718
