Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 243141

a	1727392
Aalexa	78143
Aaluxa	45241
Aarón	24677
Abel	20564
abí	287898
abi'iba	234431
Abías	12338
abíba	703295
abíga	8225
abígaba	185077
abíla	12338
abíru	8225
abíruba	8225
abittu	4639283
abittuba	250883
abittugaba	185077
abittula	57579
abitturu	633377
abitturula	8225
Abiud	8225
Abraham	493540
Acaya	53466
Acaz	8225
adakaba	8225
adakabaa	12338
adakabakana	8225
adakabana	12338
adakabe	20564
Adán	61692
Adi	8225
adí	818455
adikala	12338
adíkana	69918
adíke	123385
adíla	82256
adíle	65805
adíri'i	8225
adíru	547007
adírula	254996
Agabo	8225
Agar	16451
Agripa	61692
ak	263221
aka	2582863
akaa	168626
Akaba	37015
akabi	24677
akachi	8225
akagaba	16451
akagabakana	20564
akagabake	12338
akagabe	12338
akagabinlu	8225
akaha	32902
akakana	111046
akakanie	16451
akake	407171
akakinna	16451
akalake	12338
akale	324914
akalee	24677
akalu	74031
akana	168626
akanie	24677
akari'i	123385
akarukanie	12338
akarunie	8225
akati	8225
akatu	12338
ake	312575
akin	119272
akinle	209754
akinlu	16451
Akinlu	24677
akinna	16451
alaa	16451
alabastro	12338
Alejandría	16451
Alejandro	24677
Aleluya	16451
Alfeo	20564
Alhe	8225
alma	8225
almoti	12338
aloba	24677
Amén	189190
amigu	12338
Aminadab	16451
Amón	8225
Amós	8225
Ana	8225
aná	489427
anába	143949
anáchu	464750
anágaba	4972423
anála	20564
análi	8225
Ananías	53466
Anás	16451
ancla	12338
Andrés	53466
aní	682731
aníba	32902
aníha	1739731
Aníha	1900132
aníla	12338
aníli	12338
aníliruba	8225
aníoka	28789
Aníoka	74031
anjeli	629264
anjeliha	267334
anka	3787925
ankaa	830793
ankaba	464750
ankabaa	28789
ankabakana	41128
ankabake	8225
Ankabake	12338
ankabale	28789
ankabana	65805
ankabari'i	16451
ankabatu	8225
ankabe	12338
ankabi	8225
ankabiabati	12338
ankabiakanie	16451
ankabiakinna	65805
ankabianie	32902
ankabiati	53466
ankabiatie	8225
ankabienle	65805
ankabienlee	12338
ankabienlu	37015
ankabienna	20564
ankabienri'e	8225
ankabienri'i	12338
ankaga	8225
ankagabaa	49354
ankagabakana	24677
ankagabake	24677
ankagabale	16451
ankagabalu	8225
ankagabana	28789
ankagabatu	24677
ankagabe	65805
ankagana	8225
