Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 306892

a	29994265
Aani	71686
Aarɔn	22809
Aatemisi	19550
Abɛli	19550
Abia	9775
Abraamu	368207
Adamu	58652
Adi	6516
Adimɛ	6516
Agaa	13033
Agabusi	6516
Agripa	55394
Akayi	39101
Akazi	6516
Akilasi	32584
Akimu	6516
Aleluya	13033
Alɛzandri	32584
ali	270453
Ali	283487
alibatri	9775
Alifa	9775
Alife	16292
amasrɔyi	1362042
Amasrɔyi	2091941
Amiina	101012
Aminadabu	13033
Amɔ	6516
Amɔsi	6516
an	1127432
Ananiasi	48877
Anasi	16292
Andre	45618
Ani	6516
ansansi	45618
Antiɔsi	114046
Antipasi	26067
Apolɔsi	39101
Arabu	9775
Aran	9775
Arifasadi	6516
Arimate	16292
Arini	6516
Arisipi	6516
Arisitaki	16292
asiikɔɔ	110788
Asɔsi	9775
Atɛni	29326
ayile	130339
Ayile	733156
Azɛɛ	6516
Azi	74944
Azɔɔ	6516
Azɔti	6516
ba	9270362
baa	202025
baagbɛya	6516
baala	6516
baale	195508
baalele	6516
baalɛ	182474
baan	316072
baandɔ	6516
baankpa	9775
baankpalɛ	6516
baanwoa	6516
baapɛ	26067
Baasabasi	6516
baayrɛ	22809
baaza	29326
Babilɔni	58652
baglin	9775
bago	32584
bagole	16292
bagolɛ	9775
bagwa	6516
bakan	13033
bakanle	48877
bakanlɛ	6516
bala	29326
balaa	273711
Balaamu	16292
bali	6516
baliwo	13033
baliwoa	6516
balo	65169
ban	26067
Banabasi	208542
banbanle	13033
banle	32584
banlɛ	19550
baŋgo	39101
baŋgole	16292
baŋgolɛ	58652
baŋgwa	84720
bapian	6516
Barabasi	39101
batoŋ	273711
batoŋnɛ	9775
Batremi	13033
bebe	931923
bebeya	6516
beni	52135
Bere	16292
Berenisi	9775
Betani	52135
bɛɛ	16292
bɛɛn	68427
bɛɛnle	78203
bɛɛnlɛ	29326
bɛɛnna	13033
Bɛɛzebuli	16292
Bɛnzamɛ	13033
bɛŋgo	16292
bɛŋgole	26067
bɛŋgwa	19550
Bɛtelɛmu	35843
Bɛtifaze	9775
Bɛtisaida	26067
bhaa	716864
bhaale	9775
bhaama	286745
bhaamale	19550
bhaaplɛŋ	1733508
bhaaplɛŋya	22809
bhe	3320386
bhee	267194
Bhee	335622
bheela	140114
bheelawoa	6516
bheele	127080
