Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 195216

A	30735
aa	15367
aadidme	10245
aadidmi	40980
aadidmidan	81960
aadidmindeban	10245
aadidmiyiib	10245
aadidmiyiibban	25612
aadikme	10245
aadikmidan	10245
aadikmindeban	10245
aadikmiwen	10245
aadikmiyiibban	40980
aagorok	71715
aagoroka	20490
aamkono	394434
aamkonombed	10245
aamkonoyiib	40980
aande	25612
aandemdaniib	20490
aandune	15367
aangke	46102
aangki	20490
aangko	373944
aangkombon	10245
aangkoyiib	10245
aari	56347
Aatemis	30735
ab	30735
abadkono	25612
abdon	199778
Abel	30735
Abidya	10245
Abiud	10245
Abraham	512253
Abrahambed	46102
Adam	76837
Adi	10245
Aeneas	15367
Agabus	10245
agedmo	158798
Agripa	51225
Agripambed	20490
Ahas	10245
ai	35857
Aimenaeyus	10245
Aisaiya	46102
Aisaiyambed	66592
Aisek	107573
Akaiya	35857
Akim	10245
akme	40980
akmi	35857
akmok	10245
Akwila	40980
Aleksandee	30735
Aleksandria	10245
Aleksandriadan	10245
Alfeyus	25612
am	87083
amaan	240758
amaanbed	117818
aman	169043
amanayod	20490
amanbed	25612
amareng	35857
amarengiib	20490
ambab	343209
ambabban	40980
ambabbed	25612
amban	15367
ambang	35857
ambanga	51225
Ambangambed	10245
ambangayiib	10245
ambangka	10245
ambangkaab	10245
ambangkaan	56347
ambangkaib	25612
ambangkain	46102
ambangkandamiib	10245
ambangkandem	10245
ambangkane	10245
ambangkaneen	76837
ambangkaniib	56347
ambangkaniin	25612
ambangkaniine	15367
ambangkanuub	10245
ambangkaub	15367
ambangke	117818
ambangkeeb	10245
ambangkembirimaib	15367
ambangkembirime	15367
ambangkene	10245
ambangkeni	20490
ambangkenib	10245
ambangkewen	20490
ambangki	184411
ambangkibko	10245
ambangkimaan	117818
ambangkimaib	92205
ambangkimaibdan	10245
ambangkimain	25612
ambangkimaub	20490
ambangkime	102450
ambangkimokban	15367
ambangkindeban	30735
ambangkindo	40980
ambangkiwen	97328
ambangkiyiib	15367
ambangkok	35857
ambangkoon	117818
ambangkubko	10245
ambangkuwen	51225
ambarak	20490
ambarakma	10245
ambarakmaan	20490
ambarakmaib	15367
ambarakmaneen	61470
ambarakmaniib	25612
ambarakmaniiwe	10245
ambarakme	40980
ambarakmebka	10245
ambarakmeeb	10245
ambarakmeen	15367
ambarakmem	10245
