Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 153961

Aaroman	12990
Aaron	19485
Abel	19485
Abelnin	12990
Abías	19485
Abraham	357233
Abrahanen	324757
Acaya	64951
Adaman	45466
Adan	51961
Agabo	12990
Agar	12990
Agripa	45466
Agripanen	25980
Alejandría	19485
Alejandro	25980
Aleluya	25980
Alfeon	25980
amicobaan	19485
amicobo	12990
Aminadab	19485
Ananías	51961
Ananin	12990
Anas	19485
Anasen	19485
Andres	77941
Antioquía	116912
Apolo	38970
Apolos	19485
Aquila	45466
Arabia	12990
Areópago	12990
Arfaxad	12990
Arimatea	32475
Aristarco	38970
Armagedon	12990
arpayahpabo	12990
Arquipo	12990
Asia	123407
Ason	12990
Atenas	38970
Babilonia	84436
bacahi	25980
bacatan	19485
bachiho	25980
bacox	25980
bahchinani	12990
bahchinanti	12990
bahchinnanscai	12990
bahchinnanxonma	12990
bahi	246815
bahibo	25980
bahihi	25980
bahimahhuan	12990
bahin	324757
bahinbi	71446
bahinma	51961
bahinxon	38970
bahixonnahue	25980
bahquish	305272
bahquishihcahini	12990
bahquishihpi	12990
bahquishjayamaquin	12990
bairahnon	12990
bairahyamahi	12990
Balaam	12990
Balaaman	19485
bana	32475
baná	12990
banabo	45466
banaha	12990
banahah	19485
banahi	38970
banahoxon	19485
bananica	19485
Bananica	19485
bananish	19485
bananixon	12990
banaquin	58456
banayamahihqui	12990
banecaniqui	12990
banecannishqui	19485
banehue	19485
banejaquerohahue	12990
banejaquetax	12990
banenahue	32475
banenish	19485
banenon	110417
banetahhue	19485
banetai	19485
banetaibo	19485
banetan	12990
banetax	25980
baneti	90932
banetihin	19485
banetihiquin	19485
banetihqui	32475
banexon	38970
baneyamahi	12990
baneyaxihquiqui	12990
baque	2857866
baquebaan	246815
baquebaana	12990
baquebaanbi	12990
baquebi	25980
baquebo	1493884
baquebohax	19485
baquebohon	12990
baqueboma	32475
baquebon	84436
baqueboscaax	19485
baqueboxon	32475
baquecoin	12990
baquehon	25980
baquejaha	19485
baquejahaxma	64951
baquejani	25980
baquejanishqui	12990
baquejaxonti	12990
Baquejoma	12990
baquema	38970
baquen	474146
baqueti	12990
baquexo	259806
baquexobo	25980
baquexon	38970
baquexoya	19485
baqueya	19485
baqueyabi	45466
baqueyaxon	12990
bari	974272
barin	110417
baritian	19485
bariyahpan	71446
Barrabas	77941
