Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 654969

abad	3053
abadi	111455
abah	6107
abaikan	7633
abang	71759
abangku	7633
abangmu	29009
abangnya	36642
Abarim	7633
Abda	3053
abdi	200009
abdikan	7633
abdiku	3053
abdinya	13741
Abdon	12214
Abednego	16794
Abel	15267
Abia	44276
Abiam	15267
Abib	7633
Abida	3053
Abidan	6107
Abiel	4580
Abiezer	15267
Abigail	33589
Abihail	10687
Abihu	18321
Abihud	3053
Abimael	3053
Abimelekh	117562
Abinadab	19848
Abinoam	6107
Abiram	21375
Abisag	7633
Abisai	48857
Abisalom	3053
Abisua	6107
Abisur	4580
Abital	3053
Abner	100768
Abraham	505367
Abram	109928
Absalom	167946
abu	70232
abunya	3053
Abyatar	42750
acuan	3053
ada	2204684
adakah	80919
Adakah	477885
adakan	7633
adakanlah	10687
adalah	345054
Adam	38169
adanya	7633
Adar	21375
adat	47330
Adaya	13741
Adbeel	3053
Adiel	4580
adik	111455
adikku	4580
adikmu	15267
adiknya	51910
adil	294670
adililah	4580
Adilkah	3053
adillah	3053
Adin	6107
adinda	9160
Adma	7633
Adna	4580
Adoni	9160
Adonia	70232
Adonikam	4580
Adoniram	6107
Adramelekh	4580
Adriel	3053
aduan	6107
Aduhai	7633
Adulam	15267
Adumim	3053
adunan	21375
Afek	13741
Agabus	6107
Agag	19848
agak	15267
agama	137411
agar	163366
agas	7633
Agripa	19848
agung	123669
Agung	174054
agungnya	6107
Ah	3053
Ahab	221384
Ahad	7633
Ahas	87027
Ahasyweros	24428
Ahawa	4580
Ahazia	91607
Ahi	3053
Ahia	38169
Ahiam	3053
Ahiezer	7633
Ahihud	3053
Ahikam	10687
Ahilud	7633
Ahimaas	29009
Ahiman	6107
Ahimelekh	30535
Ahimot	3053
Ahinoam	10687
Ahio	3053
Ahira	6107
Ahisamakh	4580
Ahitofel	32062
Ahitub	18321
Ahlai	3053
ahli	80919
Ahohi	6107
Ahyo	6107
Ai	61071
aib	9160
Ain	7633
air	1009208
airku	4580
airnya	47330
ajaib	77866
Ajaklah	3053
ajalnya	3053
ajar	45803
ajaran	395438
ajaranku	15267
ajarannya	13741
Ajarilah	3053
ajarkan	22901
Ajarkanlah	7633
ajarku	3053
ajarlah	35116
ajukanlah	7633
ajutan	6107
Akaba	13741
akal	25955
akalmu	4580
akan	15874033
akar	19848
akarnya	29009
