Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 187460

a	58679
Aarón	26672
Abel	37341
Abías	21337
Abiud	10668
Abraham	784167
acajya	186706
Acaya	64013
Acaz	10668
aceite	69348
achi	917529
achtihui	1461645
achtihuiya	586791
acosamalotl	10668
Adán	122692
Agabo	10668
Agar	21337
Agripa	96020
aixco	37341
ajaca	32006
ajacame	357409
ajacatipa	16003
ajacatl	405419
ajcotlachixqui	26672
ajhuiyac	21337
ajqueya	1072228
ajqueyame	37341
ajquij	10668
ajsi	117358
ajsic	245385
ajsico	378747
ajsicoj	234716
ajsij	26672
ajsique	16003
ajsis	416088
ajsise	10668
ajsisquía	26672
ajsisquíaj	10668
ajsiti	37341
ajsitihualayaya	21337
ajsitinemiyaya	10668
ajsito	133361
ajsitoc	58679
ajsitoj	234716
ajsitoya	21337
ajsitoyaj	16003
ajsiyaya	37341
ajsiyayaj	42675
alabastro	16003
Alejandría	21337
Alejandro	37341
Alfeo	26672
altepeme	304064
altepeteno	21337
altepetl	2768590
ama	3360716
amame	10668
amanoc	21337
amantzi	256054
amatl	165368
amatlajcuiloli	272058
amatlapohuali	213378
amatlapohualme	10668
amelco	10668
ameli	85351
amelme	16003
amelteno	10668
Aminadab	16003
amiqui	10668
amiquij	16003
amiquis	10668
amiquise	10668
amo	27072442
amoalma	37341
amoaltepe	32006
amoaxca	26672
amoaxcahua	16003
amoburro	10668
amocalijtic	16003
amocamac	10668
amocamanal	58679
amochaj	16003
amochajchaj	32006
amochicahualis	10668
amocone	10668
amoconehua	58679
amocualancaitaca	21337
amocualancaitacahua	26672
Amocualtlacatl	1082897
amocuenta	16003
amohuampoyohua	42675
amohuaya	576122
amohuehue	10668
amohuejcapan	32006
amohuexyol	10668
amoicni	48010
amoicnihua	53344
amoixmelac	10668
amoixpa	106689
amoixteyol	16003
amojuanti	3232689
amomaco	16003
amomatla	10668
amomax	21337
Amón	10668
amonacas	74682
amonamic	42675
amonana	21337
amonemilis	90686
amopani	26672
amopantis	32006
amopaquilis	10668
amoparte	16003
amopati	26672
amopatron	10668
amoseltzitzi	48010
amosihua	10668
amosihuajhua	16003
amotata	37341
amoTata	112023
amotatahua	32006
amotechmonequi	10668
amoteco	64013
amotecohua	10668
amotelpocahua	10668
amotequi	16003
amotequipachol	10668
amotequipanojca	16003
amotequipanojcahua	16003
amotiopa	16003
