Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 211871

Aarón	42478
abe	278471
abebi	28319
abecore	14159
abecʉ	80237
abecʉbe	14159
abecʉbu	23599
abecʉre	18879
abecʉrʉ̃	9439
abecʉyʉme	14159
abede	37758
abedejaima	18879
abedejaimad̶a	47198
abedejamed̶a	28319
abedejaquemavʉ	61358
abedu	84957
abejacʉ	33038
abejacʉrĩ	9439
abejarã	103836
abejebu	28319
Abel	47198
abema	61358
abenajarama	18879
abenajaramu	18879
abenajivʉbu	9439
abenajiyepe	18879
abenama	23599
abenarʉ	9439
abeni	103836
abeno	18879
abetecarãrʉ	14159
abevʉ	599421
abevʉbu	9439
abevʉcapũravʉ	9439
abevʉpe	28319
abevʉque	18879
abevʉre	212393
abevʉreca	9439
abevʉrʉ̃	14159
abevʉva	28319
abevʉvacari	14159
abi	51918
abiácorʉ	47198
abiácorʉpe	9439
abiácova	33038
abiácovaque	9439
abiácovare	70797
Abías	14159
Abiud	9439
abiya	9439
abobico	9439
abod̶o	14159
abod̶orã	9439
Abraham	755176
Abrahãre	14159
abujucʉ	193513
abujucʉre	75517
abujuva	207673
abujuvai	627740
abujuvare	221833
aburi	23599
acacʉ	94397
acarã	14159
Acaya	42478
Acayacavʉ	14159
Acaz	9439
ácʉ	240712
Ácʉ	589981
Ácʉba	9439
ãcʉnʉiyede	9439
acʉyʉ	47198
ãcʉyʉ	14159
acʉyʉme	99116
acʉyʉmu	136875
ãd̶a	23599
ad̶abejacʉ	9439
ad̶abejarã	23599
ad̶abejarãri	9439
ad̶abenajiyepe	9439
ad̶abevʉ	9439
ad̶acʉyʉ	9439
ad̶aimʉ	9439
ad̶aino	9439
ad̶aitarabʉ	23599
ad̶aitarabʉa	14159
ad̶aitarabʉare	9439
ad̶aitarabʉre	9439
ad̶aivʉ	51918
ad̶aivʉbu	9439
ad̶aiye	14159
ad̶aiyede	18879
ad̶aiyʉrĩduivʉ	18879
ad̶ajacʉ	14159
ad̶ajarã	18879
ad̶ama	278471
ãd̶ama	14159
ãd̶amatecojibico	18879
ãd̶amateivʉ	28319
ãd̶amatenajarama	33038
ãd̶amatenajiyepe	9439
ãd̶amatequijibi	9439
Ãd̶amateyʉ	14159
Adán	136875
ãd̶ape	9439
ad̶arãjivʉ	9439
ad̶arãjiyepe	9439
ad̶arãrʉ	9439
ãd̶are	14159
