Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 284632

a	57379352
Abɛl	17566
Abia	10539
Abiudi	7026
Abraam	541049
Adan	70266
Adi	7026
Adimɛn	7026
aflumun	63239
Aga	17566
Agabo	7026
Agripa	56212
Akai	35133
Akaz	7026
Akila	28106
Akim	7026
Alɛzandre	17566
Alɛzandri	14053
Alife	17566
Amɛn	98372
Aminada	14053
Amɔn	14053
an	13143286
Anania	45673
Andre	49186
Ane	14053
Ani	7026
Antiɔs	105399
Apaza	7026
Apolo	52699
Arabi	10539
Aram	7026
Aran	7026
Arimate	14053
Ariza	21079
Arɔn	24593
Artemi	31619
Asa	7026
Aser	7026
Atɛn	24593
atu	45673
Azi	70266
Azo	17566
ba	808060
baa	871300
baadɩ	21079
baalɛ	10539
baaman	21079
baba	21079
Babilɔn	98372
bablu	7026
bada	24593
badɩ	238904
baji	7026
Balak	7026
Balam	14053
balɛ	119452
bali	59726
Bali	18855926
balinun	21079
banan	203771
banɔn	196745
banun	7026
Barabazi	45673
Barnaba	165125
Barsaba	7026
Batelemi	14053
Batime	10539
batize	361870
bazan	77292
bee	140532
beenun	151072
Befaze	10539
bei	267011
beli	263498
belia	56212
belidɩ	822114
Beɔr	7026
Bere	10539
Bereni	10539
Betani	49186
bɛ	36749205
Bɛlzebul	21079
Bɛnzamɛn	14053
Bɛtelɛm	35133
bɛwlɛ	14053
Bɛzaida	28106
bi	7026
bia	112425
bidɩ	38646
bii	91346
binan	7026
Bitini	7026
bla	270524
blala	7026
blamin	1292897
blaminnun	31619
blanun	140532
Blasitu	7026
ble	481323
blɛblɛ	24593
bli	446190
blia	10539
blidɩ	7026
blinan	10539
blɩ	769414
blɩdɩ	551589
blɩdɩnun	7026
blɩfɛ	340790
blɩfɛnun	31619
blɩlɛ	84319
blɩnan	137019
blɩnɔn	28106
blɩvɛ	17566
blonɛn	10539
blɔ	42159
blu	119452
blula	35133
bluman	7026
blunun	31619
blʋ	122965
blʋnan	7026
blʋnɔn	28106
blʋzan	14053
Blʋzan	14053
bo	386463
Boazɩ	14053
bobo	28106
bobonun	10539
bodrun	161612
bonun	14053
bɔ	8115742
bɔa	642935
bɔadɩ	14053
bɔala	326737
bɔdɩ	129992
bɔɛ	35133
bɔɛnun	42159
bɔɛzan	172152
bɔla	1243711
bɔladɩ	38646
bɔlanan	21079
bɔlɛ	404030
