Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 158001

a	12658
a̱'ahuë'ë	18987
a'ë	13879658
a̱'ji	44303
A̲'jiñe	12658
a̱'jiñe	75948
a'ni	1310118
a'ri	784805
a'rico	12658
a'ricohua'i	18987
a'ricohua'ire	25316
a'riquë	25316
a'si	234175
a'sio	18987
a'sioje̱	12658
a'sire	18987
a'siye	25316
a'siyere	12658
a'siyerepa	12658
a'yë	37974
a'yëohua'ire	18987
a'yëre	12658
Aarón	25316
Aarónre	12658
Abel	18987
Abelre	12658
Abías	18987
Abiud	12658
Abraham	443035
Abrahampi	88607
Abrahamre	158226
Acaya	56961
Acayana	12658
Acaz	12658
aco	132910
acohua'i	911386
acohua'ija̱'a	12658
acohua'ije̱	101265
acohua'ina	56961
acohua'ini	101265
acohua'ipi	544300
acohua'ire	240504
acohua'irepa	25316
acohua'ise'e	12658
acoje̱	12658
acona	44303
aconi	12658
acopi	37974
acore	145568
Adán	75948
Adánje̱	12658
Adánpi	18987
Adi	12658
aë	94936
a̱ë'ë	50632
Agabo	12658
Agar	12658
Agripa	75948
Agripapi	12658
ai	9461965
A̲i	37974
a̱i	512654
a̱icohua'i	31645
a̱ija'cohua'i	44303
a̱ija'cohua'ipi	18987
a̱ija'cohua'ire	18987
a̱ija'quë	12658
a̱ijajë	31645
a̱ijë	151897
A̲ijë'ë	18987
a̱ijë'ë	88607
a̱ijëna	25316
a̱iji	12658
a̱ima'cohua'i	12658
a̱ima'cohua'ini	12658
a̱ima'cohua'ipi	25316
a̱ima'në	31645
a̱ima'pë	139239
a̱ima'quë	18987
a̱ima'quëpi	56961
a̱ina	18987
a̱iñe	322782
a̱iñeje	12658
a̱iñena	12658
a̱iñepi	31645
a̱iñeque	12658
a̱iñere	75948
a̱iñese'e	12658
a̱ini	18987
aio	18987
aiohua'i	322782
aiohua'ije̱	18987
aiohua'ipi	107594
aiohua'ire	88607
aipë	145568
aipëje̱	18987
aipëre	44303
aipi	37974
a̱iquë	31645
a̱iquë'ni	12658
a̱iquëje̱	18987
a̱iquëpi	56961
aire	25316
airepa	196201
airo	82277
a̱isi	12658
a̱isicohua'i	44303
a̱isiquëpi	18987
a̱ji'i	31645
Alejandría	25316
Alejandro	25316
Alfeo	25316
Aminabab	12658
Aminadad	12658
Amón	12658
Amós	12658
A̲ña	31645
a̱ña	18987
a̱ñaje	18987
