Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 282230

a	40066612
á	2724728
à	44176735
Aa	10629
Aá	605888
áa	3316444
Abaja	10629
Abel	14172
Abraham	340148
Abrahame	56691
Adam	38975
Adame	17716
Adi	7086
Agabu	7086
Agripa	53148
Ahas	7086
Akaya	14172
Akim	7086
Akipu	7086
Akwila	28345
alabasta	10629
Alejandria	14172
Alexander	24802
Alfe	17716
Aminadab	7086
Aminadabe	7086
Amos	7086
Amose	7086
Anania	46061
Anas	17716
Andrew	46061
Aneas	7086
Anna	7086
Anon	7086
Antiok	77950
Apolos	42518
Arabia	14172
Areopagu	7086
Arimatia	14172
Aristaku	17716
Arni	7086
Aron	14172
Asa	7086
Asia	74407
aso	2572370
Asos	7086
Asotus	7086
Atemi	17716
Aten	17716
Atene	7086
awa	21259
ba	11239060
bá	17960528
bà	3139283
Babilon	53148
Babilone	10629
bàchur	10629
bal	4322715
bál	53148
bàl	70864
Balam	17716
bálip	56691
ball	474790
báll	38975
bàll	28345
balli	283456
bàlli	14172
bàmbe	7086
banki	7086
bar	42518
bàr	42518
Barabas	46061
bare	24802
báre	7086
barip	1279098
baripe	74407
Barnabas	141728
Barsabas	7086
Bartolomyu	14172
bata	10629
be	5130567
bé	1186975
behl	4478616
behle	1410197
behlè	116925
bèhle	113382
behlel	17716
bèhlel	17716
bèhlep	1360592
behlle	488962
béhlle	116925
bèhlle	53148
bèhllebe	95666
behllel	7086
bèhllel	14172
bèhllep	7086
behn	18761293
behne	2125925
behr	113382
behre	485419
béhre	7086
bel	109839
bél	1520036
beli	53148
bell	106296
Belsebul	17716
Belsebule	7086
bèn	1016901
Benjamin	14172
bere	14172
Beria	10629
Bernis	10629
Betani	53148
Betfage	10629
Betlehem	35432
Betsaida	28345
bi	1335789
bí	134641
biel	311802
biele	85037
bil	184246
bíl	10629
bìli	88580
bim	7086
bíp	403925
bípe	10629
bir	7086
Bitinia	7086
bo	35712007
bó	6097863
bò	12620912
Boas	7086
Boase	10629
bòh	262197
bòhng	775962
bohnge	14172
bòl	24802
bole	17716
bon	2164900
bone	2363320
boo	2189703
bóo	1665308
bóol	10629
boro	180703
brodi	269283
bu	2809765
bú	24976083
bufu	17716
buga	35432
bùk	92123
bur	38975
cha	577543
chá	35432
chacha	17716
chál	131098
cham	60234
chàm	17716
Chang	11033554
chàng	49604
Change	4329801
