Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 297789

a	413044
abala	13432
aban	161187
Abare	6716
abarenak	10074
Abayatar	6716
abe	1951045
abena	57087
aberbe	87310
abesa	13432
Abia	10074
abon	245140
Abon	423118
Abraham	355956
Abrahamsa	117532
abu	20148
abukam	6716
Adam	77235
Adamsa	10074
Adi	6716
Admin	6716
aebo	6716
aen	77235
aena	43655
Aena	80593
Aenë	6716
aes	10074
Agabus	6716
Agripa	57087
aha	3828213
aha'en	13432
ahak	26864
ahakna	6716
ahakon	997350
ahakore	486921
ahakorena	127607
ahaksa	567515
ahan	235065
ahana	671616
ahanaka	120890
ahanakaë	10074
ahanakake	6716
ahanik	221633
ahanna	36938
ahannak	16790
ahap	94026
ahare	144397
aharena	40296
Ahas	6716
ahasa	63803
ahërhe	6716
ahulsuk	6716
aïlï	47013
aïrï	57087
aïrï'an	10074
aïrï'anka	20148
aïrïbirida	16790
aïrïblan	33580
aïrïn	181336
aïrïnnï	10074
aïrïs	238423
aïsïl	97384
aïsïlï	67161
aïsïlsï	10074
aït	13432
aïtbin	30222
aïtbinkim	36938
aïtbinni	16790
aïtbir	30222
aïtïn	20148
aka	33580
akabirida	10074
akabiridaka	20148
akakim	60445
akan	20148
akasibin	13432
akasibirida	20148
akasibiridan	16790
akasibirki	10074
akasïblï	6716
akasïblïka	6716
akasïblïn	53729
akasïk	40296
akasïkï	10074
Akaya	16790
Akayak	20148
ake	26864
ake'anka	20148
akek	10074
akeka	10074
aken	13432
aker	6716
akesek	10074
Akwila	20148
al	154471
ala	993992
alakam	151113
alakamye	6716
alal	211559
alala	87310
alana	443266
alap	164546
Alap	13301364
alapna	87310
alapsa	43655
Alapsa	1769709
Alapsae	10074
Alapsaë	6716
alasa	177978
ale	916756
ale'ak	6716
alekam	6716
Aleksander	16790
Aleksandria	13432
alena	40296
alenak	6716
alesa	13432
Ali	13432
alk	13432
alp	463415
Alpeus	16790
alpna	16790
alpnak	151113
alsïk	10074
alsïn	13432
Alsïnkïm	6716
altï'ïk	10074
altïl	36938
altïlïnk	13432
altïlsïk	10074
altïnk	50371
altïrïn	10074
altïrïnnï	40296
am	473489
ama	1722696
amaka	141039
Amin	6716
Aminadab	6716
amjanbik	10074
amjanbin	53729
amjanbinkim	10074
amjanbir	40296
amjanbiridan	13432
amjanbirki	20148
amjanbirzir	6716
amki	144397
