Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 134163

aaja	454670
aajagmek	22360
aajajum	29814
aajakaju	44721
aajakajua	454670
aajakajui	149072
aajakbauk	14907
aajakbaun	14907
aajakbaunak	14907
aajakú	171433
aajakua	723001
aajakuí	588835
aajakuitag	52175
aajakuitak	14907
aajakuitjai	22360
aajakuitji	22360
aajakuitjume	89443
aajakun	14907
aajam	52175
aajan	44721
aak	52175
aakmaja	14907
aama	44721
aan	350320
aaní	29814
aanin	44721
aaninawai	22360
Aanka	22360
aantsag	506846
Aantsagmek	14907
aanú	193794
Aarogkan	14907
Aarón	14907
aatsa	104350
aatsajum	22360
aatus	1431095
aaya	14907
aayi	37268
abaunum	59628
Abel	29814
Abías	14907
Abragjai	29814
Abragka	67082
Abragkai	29814
Abragkak	178886
Abragkan	186340
Abragnak	37268
Abragshakam	14907
Abraham	350320
Acaya	44721
Acayanmaya	37268
aceite	29814
aceiten	22360
aceitiyai	14907
achagmi	14907
achagtinai	74536
Achah	14907
achakjumek	22360
achati	22360
achatin	22360
achatnai	44721
achatnaitji	14907
achattawai	14907
achauwai	14907
achiak	22360
achiamua	29814
achiamun	44721
achig	29814
achigbau	67082
achigbaun	22360
achigbaunum	14907
achigbauwa	22360
achigchau	22360
achigjum	29814
achigkag	44721
achigkagmatai	52175
achigkata	14907
achigkatasagmesh	14907
achigmak	22360
achigmakag	81989
Achigtá	44721
achigtajum	44721
achigtin	22360
achijá	74536
achijag	126711
achijagmatai	22360
achijaje	14907
achijaju	14907
achijam	74536
achijatin	119257
achijuk	14907
achik	44721
achiká	469578
achikag	216154
achikaja	22360
achikajui	14907
achikam	141618
achikan	14907
achikbau	81989
achikbaujai	29814
achikbaun	44721
achikbautak	14907
achikbauwa	29814
achikchajui	14907
achikjum	37268
achikmayi	14907
achikta	37268
achiktajum	29814
achiktasa	22360
achiktatus	14907
achikú	14907
achimaku	14907
achinag	89443
achinak	14907
achinjati	22360
achinká	14907
achinkan	74536
achinkanush	14907
achinkatnujig	14907
Adagkak	22360
Adagkan	14907
adaijam	14907
adaijauwai	14907
adaikam	14907
adaikamu	22360
adaikamua	14907
adaikashbau	22360
adaikattame	22360
adaikauwai	22360
adaimamas	22360
adaimasag	22360
adaisa	22360
adaisag	22360
adaitamkame	14907
adaituinatsui	14907
adaituinawai	14907
Adán	81989
adayas	67082
