Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 233817

aaṉariku	8553
aaṉarira	21384
Aaronnga	17107
Aaronta	8553
Abelnga	17107
Adam	8553
Adamaku	12830
Adamalanguṟu	12830
Adamalu	34214
Adamanya	38491
Ai	277995
Aikaku	8553
Aikanya	29937
ailuru	38491
aingka	12830
Aipuṟama	8553
Aipuṟamaku	166797
Aipuṟamala	64152
Aipuṟamalanguṟu	38491
Aipuṟamalu	81260
Aipuṟamanya	316486
Aitjala	51322
Aitjalanguṟu	12830
Aitjanya	8553
Aitjayala	25661
Aitjayalanguṟu	8553
Aitjayalu	85536
Akani	25661
akatjari	12830
Akayala	25661
aku	76983
akulyungku	8553
Akuṟipa	17107
Akuṟipala	12830
Akuṟipalu	8553
Akuṟipanya	17107
Akuwilalu	8553
Akuwilanya	21384
ala	153966
Ala	153966
aḻa	526052
alakutu	59875
aḻalku	21384
aḻalpai	12830
aḻangka	12830
aḻangku	171073
aḻangkumpa	8553
aḻaṉi	8553
aḻanma	8553
aḻannyangka	8553
aḻantja	17107
aḻantjaku	21384
aḻantjikitja	8553
aḻantjikitjangku	8553
aḻaṉu	72706
aḻaṟa	76983
aḻaringkuku	8553
aḻaringkula	106921
aḻaringkunyangka	51322
aḻaringu	81260
aḻariwa	8553
alatji	7895063
alatjila	12830
Alatjila	17107
Alatjili	8553
alatjiṉa	21384
Alatjiṉa	106921
alatjinangi	8553
alatjinanyi	12830
alatjingaṉi	8553
alatjingannyangka	42768
alatjingantja	8553
alatjingantjaku	21384
alatjingaṉu	8553
alatjingaṟa	12830
alatjiṉi	12830
Alatjiṉi	34214
Alatjiṉiya	8553
alatjinkunyangka	8553
alatjinkupai	8553
alatjiriku	51322
alatjiringu	38491
alatjirinyangka	42768
alatjirinyangkampa	8553
alatjirinyi	8553
alatjirinytjaku	59875
alatjiṯu	5542796
alatjiṯula	17107
alatjiṯulta	29937
alatjiṯuṉa	149689
alatjiṯuṉanta	8553
alatjiṯuya	55599
alatjiya	64152
Alatjiya	252334
Alatjiyanku	12830
Alika	17107
Alikatjantaku	8553
Alikatjantanya	12830
Aliluya	17107
alinytjara	47045
alinytjaralku	47045
alinytjaranguṟu	17107
alipa	17107
Alipatjarala	25661
Alipatjaralakutu	29937
alkalku	25661
alkaningi	12830
alkantjaku	21384
alkaṉu	8553
alpamilala	25661
alpamilalku	34214
