Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 279607

a	511432
A	615149
a̱	1820412
Abeel	17882
Abías	10729
Abiud	7152
abon	7152
Abraham	400562
Acaya	39340
Acaz	7152
Adaang	60799
Adi	7152
Admin	7152
Agabo	10729
Agar	7152
Agripa	57223
alabastro	10729
alcansi	28611
Alejandría	14305
Alejandro	21458
Alfeo	17882
altant	114446
amig	160940
Aminadab	14305
Amón	7152
Amós	7152
añ	289692
Ananías	50070
Anás	17882
anc	929876
Antioquía	100140
anzir	429173
Apolos	42917
aposht	375527
Aquila	28611
Aquim	7152
Arabia	14305
Aram	7152
Areópago	10729
Arfaxad	7152
Arimatea	14305
arin	14305
Aristarco	17882
Arni	7152
Aroong	17882
arpa	17882
Arquipo	7152
Asa	7152
asecy	110869
Aser	7152
Asia	71528
Aso	10729
asufre	25035
asunt	50070
Atenas	25035
Augusto	17882
ayudant	28611
Azor	7152
ba	17882
baa	532890
baay	7152
Babilonia	35764
bag	64376
Balaam	10729
balient	14305
baloor	268233
Baly	1087240
bañ	268233
banc	7152
bañcyug	178822
barc	543620
Barrabás	42917
Barsabás	7152
Bartol	14305
bas	14305
bay	14305
bda	7152
bdaab	14305
bda̱w	10729
bde	53646
bded	329033
bdeda	7152
bdi	21458
bdib	10729
bdiba̱	7152
bdiib	21458
bdiily	10729
bdiiñ	178822
bdiñ	7152
bdiña̱	10729
bdo	7152
bdow	175245
bdoy	10729
bdu	368374
bdu̱	14305
bdu'm	114446
bdu'y	25035
bdub	10729
bducua	7152
bducui	25035
bdudii	7152
bduguuñ	7152
bdugyi	164516
bdugyi̱	17882
bdugyi'm	28611
bdugyi'y	71528
bdugyiñ	17882
bdugyiy	28611
bdulaa	10729
bdulyuu	28611
bdulyuub	7152
bdune	82258
bdunii	7152
bdunuuz	21458
bduuñ	14305
bdza	53646
bdza'm	17882
bdzaa	35764
bdzeel	89411
bdzi	14305
bdziñ	14305
bdzo'w	14305
be	797547
bec	7152
becha	103717
becha'm	28611
becha'y	17882
becheñ	42917
Bed	861924
bee	486396
be̱e̱	82258
beel	110869
Beelzebé	21458
beem	175245
been	25035
beeñ	7152
beer	42917
beey	461361
begy	32188
bel	951335
Beleeng	35764
ben	407715
beñ	78681
benen	14305
beni	150210
Benjamiing	14305
bentan	7152
benu	3644400
Berea	25035
Berenice	10729
Bernabee	157363
bet	633031
