Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 279891

á	743146
Á	1107574
Aarón	17864
Abel	17864
Abías	10718
Abiud	7145
Abraham	400155
Acaya	46446
Acaz	7145
Adán	53592
Adi	7145
Agabo	7145
Agar	14291
Agripa	46446
alabastro	7145
Alejandría	14291
Alejandro	25009
Aleluya	14291
Alfeo	17864
amigo	46446
amigoi̱	7145
Aminadab	14291
Amón	7145
Amós	7145
Ananías	53592
Anás	14291
Andrés	46446
ángel	803884
Antioquía	75029
ao	7145
Apolos	42873
apóstol	307262
Aquila	25009
Aquim	7145
Arabia	10718
Aram	14291
arcángel	7145
Areópago	10718
Arfaxad	7145
Arimatea	14291
Aristarco	17864
arpa	14291
Arquipo	7145
Asa	7145
Aser	7145
Asia	103611
Asón	7145
Atenas	17864
Augusto	14291
Azor	7145
azufre	28582
Babilonia	50019
Balaam	10718
banco	7145
barco	503767
Barrabás	42873
Barsabás	7145
Bartolomé	14291
Beelzebú	25009
Belén	32155
Benjamín	14291
Berea	17864
Berenice	10718
Bernabé	150058
Betania	42873
Betfagé	10718
Betsaida	25009
Bíblica	7145
Bitinia	7145
Blasto	7145
Booz	14291
borrego	14291
burro	67883
cadena	57165
Caifás	32155
Caín	10718
Cainán	14291
camello	21436
Caná	14291
Canaán	10718
cananista	7145
candelero	25009
candil	17864
Capadocia	7145
Capernaum	57165
carreta	21436
cebada	7145
Cefas	21436
Cencrea	7145
César	96466
Cesarea	71456
cháá	2375924
chááán	7145
chachi	7145
cháchi	7145
che̱e	39301
chéli	46446
chí	1243341
chi̱	11275818
chi'an	50019
chi'án	7145
chi'i	57165
chí'i	39301
chí'í	7145
chí'ii	7145
chi'i̱o̱n	14291
chichi	14291
chíchí	432311
chi̱chi	10718
chíchíán	7145
chíchíí	14291
chíchón	17864
chidáó	21436
chídáó	42873
chi̱de̱'é	10718
chika'anda	39301
chíka'anda	28582
chi̱ka'anda	35728
chika'andai̱	10718
chi̱ká'ano	75029
chikaa̱	46446
chíkaa̱	17864
chi̱kaa̱	278679
chi̱káa̱	103611
chikaa̱i̱	10718
chikaa̱o̱n	7145
chikani	28582
chíkani	14291
chi̱kani	60737
chi̱káni̱	7145
chikata	14291
chi̱kata	39301
chikerró	32155
chiki̱'ó	14291
chíki̱'ó	21436
chi̱ki̱'ó	17864
chiki̱'óo̱n	7145
chikodó	17864
chíkodó	7145
