Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 254508

a	84433495
Aa	11787
Aaba	3929
Aadam	62866
Aagabas	7858
aaget	3929
Aakilas	3929
Aaleluya	15716
aalou	3929
Aamagedan	3929
aamatis	3929
Aami	7858
aamove	15716
aan	3929
aanabeꞌ	4219906
aanaboxo	3929
Aanas	27504
aang	7858
Aang	216103
aapave	255394
Aasa	7858
Aasos	7858
Aasur	7858
Aatamus	3929
aava	15897339
aave	4915366
Abaadan	3929
Abaiata	3929
Abilene	3929
Abiya	11787
Abrahem	455781
Adi	7858
Adramitium	3929
Adronikus	3929
Afia	3929
Agastas	3929
Agripa	66795
Ah	3929
Ai	172882
aian	43220
Aikoniam	23574
ais	19645
Ais	220032
Aisaak	94299
Aisaia	113945
aivori	3929
Akaikas	3929
Akeai	27504
Akeldama	3929
Akim	7858
Akwila	27504
alabasta	3929
Aleksanda	19645
Aleksandria	15716
Amfipolis	3929
Aminadap	15716
Amor	3929
Ampiatus	3929
Ana	3929
Ananaias	55008
angelo	809404
anka	19645
Antiaak	110016
Antipas	7858
Antipatris	3929
Apalonia	3929
Apelis	3929
Apius	3929
Apolas	47149
Aretas	3929
Arfasat	7858
Aristobolus	3929
Arkipus	7858
Artemis	19645
Asinkritus	3929
Asotus	3929
Atalia	3929
Au	11787
awa	35362
Ba	3929
baaf	3929
Baal	3929
baali	23574
Baanabas	157165
baat	7858
Baatalamiu	15716
Baatimeas	11787
Babilon	58937
bai	337906
baian	251465
baianau	11787
baiane	27504
bak	66795
Balasus	3929
bang	318261
bangaana	23574
bangan	7858
bangau	7858
bange	55008
Baraabas	47149
barak	19645
Barakaia	3929
baras	125732
barasaana	3929
barase	31433
bas	298615
Basaabas	7858
bear	3929
Belail	3929
Belak	3929
Belam	11787
belo	19645
Beniis	11787
Benyamin	15716
Beor	3929
Beria	27504
beril	3929
Betani	55008
Betesda	7858
Betfas	11787
Betlihem	31433
Betsaida	27504
bi	137520
biin	3929
bilai	624734
bilaian	15716
Bilsibul	43220
bina	3355493
bis	3929
Bisnia	3929
bit	648309
bitaana	3929
bitan	157165
bite	3929
Bitinia	3929
bo	1135524
boak	90370
Boanesis	3929
Boas	15716
bolo	220032
bonara	3929
botol	11787
braas	11787
bret	396844
bu	98228
bugut	19645
bugutan	3929
bugutau	3929
bugute	3929
bugutmaane	3929
buk	1210178
bukaak	129661
