Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 367774

˻a	70695
˻an	5438
˻An	19033
˻be	24471
˻biga	32628
˻Biga	171300
˻buta	5438
˻da	10876
˻de	40785
˻dee	16314
˻Dee	24471
˻di	81571
˻ee	27190
˻fa	16314
˻Fa	27190
˻faa	8157
˻fu	57100
˻fuun	8157
˻go	8157
˻hedima	10876
˻hën	13595
˻Hën	46224
˻hënseei	5438
˻hii	5438
˻Hii	5438
˻i	5438
˻I	5438
˻Ja	5438
˻Jesosi˼	247434
˻ka	13595
˻ko	5438
˻ku	27190
˻kuma	24471
˻kumafa	35347
˻leti	13595
˻ma	16314
˻Ma	65257
˻Masa	209367
˻Masa˼	5438
˻na	13595
˻Na	16314
˻Nëën	5438
˻nöö	65257
˻Nöö	146829
˻sabi	5438
˻Sö	38066
˻söndö	8157
˻Söö	10876
˻ta	27190
˻taa	32628
˻te	24471
˻tja	5438
˻tjabukama˼	5438
˻u	35347
˻Un	5438
˻wan	21752
˻Wë	89729
˼	193053
a	52320174
a˼	5438
Aa	5438
Aaa	13595
aai	125076
Aai	315411
aambi	19033
aan	293658
aba	24471
Abahamu	323568
Abeli	13595
abi	2999124
abi.˼	5438
Abia	8157
abiti	100605
Abiutu	5438
Adam	51662
Adi	5438
Adimin	5438
adjabëë	29909
adjoisi	16314
afematutu	5438
Afiikan	10876
afokati	8157
Agabusi	8157
agbago	5438
Agiipa	13595
aguja	10876
ahun	24471
aiti	48943
akaa	171300
Akaa	853785
Akaja	10876
Akasi	5438
aki	7781953
aki.˼	8157
aki˼	13595
Akila	24471
Akim	5438
Akipusi	5438
ala	1590650
ala˼	5438
Alabia	10876
Alamaiki	8157
Alekesani	13595
Alekesania	10876
Aleopakusi	5438
Alimatea	10876
Alini	5438
alisi	24471
Alisitakusi	13595
Alon	10876
Alufasi	13595
aluwasi	78852
amanjan	35347
ambë	459521
Ambëë	10876
Aminada	10876
Amon	5438
Amosi	5438
an	7145692
Ananasi	19033
Ananiasi	35347
anbunu	5438
andelu	5438
andi	842908
Andiasi	38066
Anon	5438
Antiokia	89729
antoobi	130514
apaiti	337163
Apakasa	5438
apë	5438
apeesina	5438
Apolo	35347
apösutu	40785
Asa	5438
Asë	5438
Asia	59819
asin	5438
Asusi	8157
Atene	21752
atiti	16314
avo	32628
awa	59819
Awa	97886
awaa	864661
awoo	154986
Azolu	5438
