Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 123205

Aarón	16233
Abbá	24349
Abel	24349
Abelpaq	16233
Abiaspaq	16233
Abraham	300312
Abrahampaq	267846
Abrahamqa	186680
Abrahamta	32466
Abrahamtam	16233
Abrahamtaq	24349
Abrahamwan	32466
Acaya	89282
achkha	2134653
achkhallatataqmi	24349
achkham	32466
achkhata	16233
achkhataraq	16233
achkhataraqmi	16233
achkhayuq	413944
achkhayuqllataqmi	16233
achkhayuqman	16233
achkhayuqmi	202913
achkhayuqta	16233
Adán	56815
Adanpaq	24349
Adanqa	16233
Agabo	16233
Agar	16233
Agripa	48699
Agripaqa	40582
Agripataq	16233
ajayu	24349
Ajayu	219146
Ajayuchus	16233
ajayukunachus	24349
ajayukunapaq	32466
ajayukunapas	16233
Ajayullam	16233
ajayullawan	16233
Ajayum	64932
Ajayuman	32466
Ajayumanta	32466
Ajayumantaqa	16233
Ajayumpaq	16233
Ajayun	129864
Ajayuniqmanta	16233
ajayuniqpi	211030
ajayuniqpim	16233
ajayuniqpiqa	16233
Ajayuniqta	81165
Ajayuniqtam	56815
ajayunkunam	24349
Ajayunman	16233
Ajayunmanjina	16233
Ajayunmi	32466
Ajayunniqta	24349
Ajayunniyuq	16233
Ajayunniyuqchu	16233
Ajayunqa	48699
Ajayunta	32466
Ajayuntam	24349
Ajayuntaqa	16233
Ajayunwan	24349
Ajayupaq	332778
ajayupi	16233
Ajayupi	16233
ajayuqa	24349
Ajayuqa	227263
Ajayuta	146097
ajayutachu	16233
Ajayutachus	56815
ajayutam	16233
Ajayutam	24349
Ajayutaq	56815
Ajayuwan	113631
Ajayuwanmi	16233
ajayuyta	16233
Ajayuyta	24349
ajayuyuq	40582
ajina	1404163
ajinachu	89282
ajinalla	16233
ajinallapi	24349
ajinallatam	16233
ajinallataq	146097
ajinallataqmi	511342
ajinallatataq	194797
ajinallatataqmi	511342
ajinam	308429
ajinaman	146097
ajinamanjina	211030
ajinamanjinam	40582
ajinamanmi	97398
ajinamanta	3693031
ajinamantam	495109
Ajinamantam	633091
ajinamantaq	40582
ajinamantataq	40582
ajinapas	97398
ajinapi	16233
Ajinapi	24349
ajinapunim	97398
ajinaqa	349011
Ajinaqa	1964205
ajinata	15559433
ajinatachu	24349
Ajinatachu	24349
Ajinatachus	16233
ajinatam	2110303
ajinatapas	24349
ajinatapuni	16233
