Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 203097

A	19695
Aarón	19695
Abel	14771
Abelen	19695
Abías	9847
Abraham	157560
Abrahanṉa	521918
Acaya	49237
Acayan	19695
Adán	29542
Adánṉa	64008
Agabo	9847
Agabon	14771
Agaren	9847
Agripa	39390
Agripan	39390
Alejandría	19695
Alejandro	24618
Alfeo	24618
Aminadab	9847
Anan	9847
Ananías	34466
Ananíasen	39390
Anás	14771
ancla	14771
Andrés	49237
Andrésen	24618
angl	925666
angla	34466
anglen	280654
Antioquía	49237
Antioquían	157560
Apolos	14771
Apolosen	68932
Aquila	19695
Aquilan	29542
Arabia	19695
Aram	9847
Aranṉa	9847
Areópago	9847
Arimatea	19695
Aristarco	19695
arpa	14771
arpan	14771
Arquipo	9847
Aser	9847
Asia	83703
Asian	24618
Atenas	34466
Atenasen	9847
Augusto	14771
azufre	29542
ba	12102591
Babilonia	98475
Babilonian	34466
bac̱h	512070
bac̱hle	9847
bagaše'ze	54161
bagwze	14771
bagwže	14771
baḻ	640088
bala'aṉ	290501
baḻa'aṉ	9847
Balaam	14771
baḻcho	108322
baḻe	231416
baḻen	34466
baḻi	118170
baḻle	132941
baḻteze	14771
baḻze	14771
ban	34466
bancho	34466
bane	29542
banez	9847
banḻe	19695
bant	14771
barcoa	9847
barcon	482528
barcw	251111
Barjesúsen	9847
Barrabás	29542
Barrabásen	29542
Barrabásna	9847
Barsabás	9847
barser	9847
Bartolomé	19695
bat	29542
batca	14771
Batca	14771
batcan	162483
bate'teze	152636
bate'tezechle	9847
baten	54161
bay	19695
bc̱hej	19695
bchejda	19695
bc̱heje	14771
bc̱heje'ba	9847
bchejele	9847
bc̱hejen	9847
bc̱hejle	9847
bcheque	34466
bc̱heque	9847
bcheza	19695
bc̱hi	39390
bc̱hine	24618
bchix̱	9847
bchix̱e	19695
bchoj	137865
bchoje	44313
bchojen	34466
bchojte	24618
bchojyic̱hja	9847
bcode	9847
bcos	9847
bcua'aṉe	19695
bcuas	9847
bcuaša	9847
bcuaše	9847
bcue'ejšca	9847
bcuen	9847
bcuež	34466
bcueze	14771
bcuežto	9847
bcuišen	9847
bda'lne	14771
bdao	29542
bdao'na	49237
Bde'e	44313
bdie	64008
bdiṉj	14771
bdobe	9847
bdono	49237
bdonon	14771
bdope	9847
be	1319566
be'cho	19695
be'e	605621
be'en	14771
be'ene	9847
