Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 229452

a	17977616
á	143820
Aarón	8716
Aaronën	13074
abácëbëbi	8716
abácëxa	17432
abácuatsini	17432
abámiacëxa	8716
abánuxun	17432
abáquiani	113313
abati	30507
abáti	17432
abatia	17432
abátima	8716
abë	2492896
abëa	152537
abë́a	8716
abëbi	21791
Abel	21791
abëma	17432
abëmi	21791
abëtan	130746
abëtanmi	8716
abi	169970
abiani	17432
Abíasnën	13074
Abraham	422746
Abrahambë	8716
Abrahambëtan	21791
Abrahamnëan	13074
Abrahamnën	248417
Abrahamnëx	13074
acama	954447
acamabë	47940
acamabëtan	13074
acamaishi	30507
acamami	13074
acamamiribi	8716
acaman	265850
acamanribi	30507
acamañu	17432
acamaribi	34865
acamax	409671
acamaxa	104597
acamaxbi	17432
acamaxribi	26149
acan	43582
acanancë	21791
acánancë	8716
acanancëcama	8716
acanani	17432
acánani	21791
acánania	17432
acanániman	8716
acananquin	30507
acánanquin	17432
acananti	21791
acánanti	30507
acananun	8716
acananux	13074
acananuxa	8716
acancëbë	8716
acancëxa	8716
acanin	26149
acánun	13074
acanxa	8716
acasmati	13074
acasmaxa	8716
acatsi	126388
Acaya	43582
Acayanu	8716
acë	2976657
acëa	26149
acëbë	47940
acëbëa	26149
acëbëbi	8716
acëbëtan	56656
acëbëtanbi	13074
acëbëtanma	8716
acëbi	30507
acëcama	178686
acëma	762686
acën	74089
acëñuma	113313
acëñun	52298
acëribi	8716
acësa	117671
acësabi	178686
acësama	13074
acësamaira	235343
acësaribi	514268
acësaribiquin	8716
acësoquin	56656
acësoquinshi	13074
acëx	139462
acëxa	261492
acë́xa	26149
acëxbi	13074
acëxun	21791
acëxunbi	26149
achúshi	2906926
achúshia	13074
achúshibë	8716
achúshibi	34865
achúshima	8716
achúshinëan	17432
achúshinëinshi	8716
achúshinën	274567
achúshinënbi	13074
achúshinëx	87164
achúshinëxa	30507
achúshinëxbi	8716
achúshinëxëshi	8716
achúshinëxira	8716
achúshinu	21791
achúshiñuishi	8716
achúshira	34865
achúshirabi	26149
achúshiratsubi	8716
achúshisa	113313
achúshisaishi	17432
achúshishi	82805
achúshiti	13074
achúshitishi	43582
Adán	34865
Adanën	17432
Adanëxa	13074
Agabo	13074
Agar	8716
Agarnën	21791
Agripa	34865
Agripanën	17432
ai	3660896
aí	17432
aia	2240119
Aía	8716
