Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 247472

a	20204
A	44449
a'a'i	52531
a'a'ihe	12122
a'ahʉ	20204
a'i	8081
Aarón	20204
Abé	24245
Abías	16163
Abiu	8081
Abrá	513189
aca	8081
Acás	8081
Acaya	56572
aceite	40408
acje	8081
Adá	60612
adi	88898
adi'ʉ	12122
adihʉ	36367
Agabo	8081
Agar	16163
Agripa	60612
agui	32326
a̱ha̱	56572
a̱ha̱hʉ	24245
a̱ha̱tho	8081
ahʉ	16163
a̱hʉ	12122
ajua̱	16163
Ajua̱	12991368
Ajua̱'a̱	12122
Ajua̱'i	8081
Ajua̱'ihe	8081
Ajua̱'ʉ	16163
Ajua̱gui	16163
ajua̱hʉ	12122
Ajua̱hʉ	16163
alabastro	12122
Alejandría	16163
Alfeo	20204
almahʉ	8081
aloe	8081
ambabi	28286
ambi	8081
amigo	60612
amigo'a̱	8081
amigo'ihʉ	8081
amigohʉ	12122
Aminadab	16163
Amón	8081
Amós	8081
an'ahe	8081
an'ahʉ	12122
Ana	8081
Ananía	64653
Anás	16163
Andre	48490
a̱nga	8081
ante	290942
Antioquía	105062
apa	36367
apabi	238410
apabi'a̱	16163
apabihe	28286
apabihʉ	8081
aphe	32326
aphʉ	96980
api	16163
Apolo	8081
apostol	553597
apostol'ʉ	12122
apostolgui	36367
apostolhe	28286
Aquila	36367
Aquim	8081
Arabia	20204
Aram	16163
Arán	8081
arca	24245
Areópago	12122
Arfaxad	8081
arhma	8081
Arimatea	16163
arina	20204
Aristarco	20204
arpa	20204
Arquipo	8081
Asa	8081
Aser	8081
Asia	84858
Asón	8081
Asor	8081
asta	1616344
astabya	24245
asufre	28286
ata	101021
Atena	20204
Augusto	24245
Ay	8081
ayuna	64653
ayuna'ʉ	12122
ayunahʉ	16163
ba	125266
bá	2598273
ba̱	12122
ba'ma	72735
ba'mi	20204
ba'ñu	8081
ba'tuahʉ	8081
Babilonia	44449
bacua	16163
bada	60612
ba̱di	856662
ba̱di'a̱	8081
ba̱di'ʉ	137389
bafi	20204
baha	125266
baha'a̱	12122
bahaguihʉ	8081
bahahʉ	8081
bahni	258615
bahuibʉ	8081
bahuini	12122
bahuini'a̱	8081
bahʉ	8081
bai	513189
bai'a̱	48490
bai'ʉ	16163
baihʉ	44449
baitho	12122
Balaam	28286
ba̱mhya̱	48490
ba̱mhya̱hʉ	8081
