Form	Frequency

# SPDX-License-Identifier: Unicode-DFS-2016
# Corpus-Size: 290594

a	14298299
Aba	10323
abe	72265
Abelaq	13764
Abiut	6882
Abiyaq	10323
Abraham	299386
abyit	10323
abyuq	426712
achaq	99795
achîn	6882
achyí	6882
achyut	99795
Adam	34412
adàm	30971
adê	17206
Adê	17206
Adi	6882
Agabu	6882
agàm	68824
agaú	27529
agè	626303
agó	956661
agon	6882
agot	44735
Agripa	37853
âgu	10323
agùn	141090
agúng	10323
agùng	27529
agyi	223679
agyì	123884
aha	10323
ahaq	24088
Ahaza	6882
ahî	13764
Ahkaia	34412
ahkáng	585008
ahkâng	27529
ahkaû	123884
Âhkaú	6882
ahke	20647
Ahkim	6882
ahko	213356
ahkô	6882
ahkui	34412
ahkuí	13764
ahkuî	1259489
ahkyak	154855
ahkyíng	502419
ahoq	13764
ahpau	55059
ahpaû	6882
ahpúng	6882
ahpuq	10323
ahpyo	234003
ahtâng	10323
ahte	20647
ahtê	6882
Ahten	20647
ahtoq	443918
ahtum	426712
ahú	86030
ahû	13764
Ainea	10323
ajà	10323
ajap	13764
ajè	10323
ajeq	6882
ajum	10323
ajùm	68824
ajung	89471
akô	5774379
akôm	99795
akoq	55059
aku	6882
Akula	24088
akying	55059
akyîng	6882
akyu	13764
akyû	292504
alan	10323
alaú	10323
Alesander	27529
Alesandru	10323
alhô	58500
Alhpa	10323
Alhpe	17206
alì	6882
alik	86030
alô	13764
alu	61942
aluq	27529
am	729540
âm	10323
amàn	6882
âmâng	6882
Amen	110119
Aminada	13764
Amo	6882
Amon	6882
amû	30971
amyat	58500
amyit	72265
amyu	10323
amyû	227121
amyui	30971
ana	27529
Anani	37853
Andre	48177
ang	151414
áng	6882
âng	213356
angshi	27529
Anna	13764
Annaq	6882
anti	17206
Antioku	72265
Ânu	6882
anum	41294
ap	653833
apat	6882
âpno	10323
Apolo	37853
apûn	79148
apyî	6882
apyoq	27529
aq	1651789
Arâ	10323
Arabiq	10323
Aramahti	13764
aráng	6882
Arhkipo	6882
Arhpaza	6882
Aripagu	10323
Aristakuq	17206
Arni	6882
aróng	192708
Artemi	17206
Arun	17206
Asa	6882
asak	1207870
Ashe	6882
ashi	258092
ashî	447359
ashín	130766
ashîn	20647
asho	37853
ashop	732981
Asia	65383
asik	172061
Asu	6882
atau	13764
au	24088
aû	89471
Augustuq	6882
auhkoq	13764
aumó	20647
